area,Date,C_025,C_25,C_50,C_75,C_975,provenance
"North East and Yorkshire",2020-11-15, 4325.5, 4325.5, 4325.5, 4325.5, 4325.5,inferred
"North East and Yorkshire",2020-11-16, 4068.7, 4068.7, 4068.7, 4068.7, 4068.7,inferred
"North East and Yorkshire",2020-11-17, 3832.7, 3832.8, 3832.8, 3832.8, 3832.9,inferred
"North East and Yorkshire",2020-11-18, 3611.6, 3613.3, 3614.1, 3614.7, 3615.9,inferred
"North East and Yorkshire",2020-11-19, 3391.2, 3399.0, 3402.9, 3405.6, 3411.8,inferred
"North East and Yorkshire",2020-11-20, 3168.8, 3186.5, 3195.0, 3201.6, 3216.5,inferred
"North East and Yorkshire",2020-11-21, 2949.2, 2980.7, 2992.6, 3004.6, 3029.0,inferred
"North East and Yorkshire",2020-11-22, 2741.9, 2785.2, 2803.8, 2820.4, 2850.2,inferred
"North East and Yorkshire",2020-11-23, 2550.0, 2608.7, 2629.6, 2650.5, 2688.2,inferred
"North East and Yorkshire",2020-11-24, 2385.2, 2449.9, 2470.3, 2493.9, 2539.9,inferred
"North East and Yorkshire",2020-11-25, 2246.2, 2310.6, 2331.9, 2358.5, 2414.5,inferred
"North East and Yorkshire",2020-11-26, 2144.6, 2202.7, 2227.1, 2252.2, 2303.8,inferred
"North East and Yorkshire",2020-11-27, 2075.3, 2130.0, 2151.0, 2174.3, 2218.0,inferred
"North East and Yorkshire",2020-11-28, 2028.3, 2075.8, 2096.7, 2115.3, 2158.4,inferred
"North East and Yorkshire",2020-11-29, 1996.0, 2029.6, 2046.9, 2067.2, 2107.0,inferred
"North East and Yorkshire",2020-11-30, 1953.6, 1984.4, 1999.7, 2018.8, 2058.3,inferred
"North East and Yorkshire",2020-12-01, 1889.1, 1933.7, 1950.4, 1969.3, 2008.5,inferred
"North East and Yorkshire",2020-12-02, 1836.0, 1883.2, 1903.7, 1923.3, 1961.9,inferred
"North East and Yorkshire",2020-12-03, 1806.3, 1853.1, 1874.7, 1896.8, 1938.3,inferred
"North East and Yorkshire",2020-12-04, 1811.4, 1849.3, 1870.7, 1892.7, 1933.1,inferred
"North East and Yorkshire",2020-12-05, 1828.1, 1865.3, 1886.0, 1901.7, 1940.6,inferred
"North East and Yorkshire",2020-12-06, 1854.7, 1886.6, 1905.6, 1922.7, 1959.0,inferred
"North East and Yorkshire",2020-12-07, 1874.7, 1906.9, 1925.5, 1940.1, 1975.0,inferred
"North East and Yorkshire",2020-12-08, 1883.5, 1918.9, 1940.3, 1957.4, 1993.6,inferred
"North East and Yorkshire",2020-12-09, 1890.3, 1931.5, 1956.9, 1976.3, 2019.2,inferred
"North East and Yorkshire",2020-12-10, 1917.7, 1955.9, 1979.0, 1997.5, 2049.1,inferred
"North East and Yorkshire",2020-12-11, 1952.1, 1992.2, 2013.5, 2032.1, 2079.3,inferred
"North East and Yorkshire",2020-12-12, 2004.3, 2035.2, 2061.5, 2076.4, 2118.2,inferred
"North East and Yorkshire",2020-12-13, 2057.9, 2085.5, 2107.7, 2125.4, 2154.1,inferred
"North East and Yorkshire",2020-12-14, 2095.0, 2132.6, 2153.5, 2175.7, 2206.9,inferred
"North East and Yorkshire",2020-12-15, 2137.2, 2179.9, 2199.4, 2223.8, 2259.9,inferred
"North East and Yorkshire",2020-12-16, 2173.5, 2223.6, 2243.0, 2274.2, 2316.2,inferred
"North East and Yorkshire",2020-12-17, 2214.0, 2268.3, 2290.4, 2316.6, 2363.9,inferred
"North East and Yorkshire",2020-12-18, 2263.1, 2308.2, 2332.1, 2356.1, 2391.6,inferred
"North East and Yorkshire",2020-12-19, 2312.7, 2352.8, 2372.9, 2391.9, 2423.3,inferred
"North East and Yorkshire",2020-12-20, 2355.8, 2393.8, 2411.8, 2427.3, 2460.6,inferred
"North East and Yorkshire",2020-12-21, 2390.0, 2430.0, 2450.3, 2469.4, 2507.3,inferred
"North East and Yorkshire",2020-12-22, 2425.1, 2468.1, 2491.5, 2514.4, 2567.0,inferred
"North East and Yorkshire",2020-12-23, 2477.4, 2528.9, 2553.1, 2582.1, 2633.3,inferred
"North East and Yorkshire",2020-12-24, 2602.5, 2659.8, 2682.9, 2708.8, 2767.6,inferred
"North East and Yorkshire",2020-12-25, 2818.9, 2872.8, 2895.8, 2922.8, 2979.0,inferred
"North East and Yorkshire",2020-12-26, 3107.0, 3152.3, 3180.3, 3202.6, 3256.3,inferred
"North East and Yorkshire",2020-12-27, 3430.6, 3474.5, 3503.0, 3526.7, 3570.8,inferred
"North East and Yorkshire",2020-12-28, 3761.7, 3813.9, 3843.0, 3866.7, 3914.3,inferred
"North East and Yorkshire",2020-12-29, 4096.5, 4164.3, 4196.3, 4230.7, 4291.6,inferred
"North East and Yorkshire",2020-12-30, 4403.4, 4489.0, 4527.3, 4568.6, 4640.2,inferred
"North East and Yorkshire",2020-12-31, 4615.1, 4703.2, 4748.1, 4791.5, 4869.6,inferred
"North East and Yorkshire",2021-01-01, 4698.0, 4779.3, 4822.6, 4865.3, 4938.5,inferred
"North East and Yorkshire",2021-01-02, 4690.6, 4756.1, 4789.8, 4828.8, 4886.9,inferred
"North East and Yorkshire",2021-01-03, 4636.5, 4690.8, 4714.5, 4747.6, 4805.4,inferred
"North East and Yorkshire",2021-01-04, 4575.2, 4620.4, 4645.9, 4673.2, 4729.9,inferred
"North East and Yorkshire",2021-01-05, 4516.6, 4570.3, 4599.4, 4622.8, 4681.4,inferred
"North East and Yorkshire",2021-01-06, 4467.4, 4530.7, 4562.9, 4590.7, 4656.4,inferred
"North East and Yorkshire",2021-01-07, 4396.5, 4464.2, 4498.4, 4528.6, 4589.8,inferred
"North East and Yorkshire",2021-01-08, 4296.7, 4357.2, 4384.2, 4413.7, 4468.7,inferred
"North East and Yorkshire",2021-01-09, 4163.8, 4217.6, 4237.2, 4262.9, 4315.1,inferred
"North East and Yorkshire",2021-01-10, 4015.5, 4061.5, 4081.1, 4103.7, 4157.4,inferred
"North East and Yorkshire",2021-01-11, 3861.1, 3909.9, 3935.8, 3961.2, 4020.0,inferred
"North East and Yorkshire",2021-01-12, 3721.7, 3777.7, 3803.8, 3831.1, 3908.6,inferred
"North East and Yorkshire",2021-01-13, 3600.8, 3659.5, 3695.6, 3725.3, 3807.6,inferred
"North East and Yorkshire",2021-01-14, 3510.8, 3575.4, 3609.2, 3641.7, 3719.5,inferred
"North East and Yorkshire",2021-01-15, 3452.9, 3514.3, 3550.1, 3580.3, 3644.4,inferred
"North East and Yorkshire",2021-01-16, 3422.1, 3476.9, 3506.2, 3533.5, 3574.3,inferred
"North East and Yorkshire",2021-01-17, 3399.9, 3439.6, 3471.8, 3490.0, 3526.5,inferred
"North East and Yorkshire",2021-01-18, 3361.3, 3402.7, 3427.1, 3452.3, 3494.4,inferred
"North East and Yorkshire",2021-01-19, 3315.9, 3355.7, 3382.7, 3410.5, 3462.6,inferred
"North East and Yorkshire",2021-01-20, 3259.8, 3303.9, 3335.4, 3363.7, 3422.6,inferred
"North East and Yorkshire",2021-01-21, 3197.1, 3240.1, 3271.2, 3300.0, 3360.7,inferred
"North East and Yorkshire",2021-01-22, 3119.3, 3160.1, 3185.4, 3212.5, 3272.1,inferred
"North East and Yorkshire",2021-01-23, 3027.6, 3067.5, 3091.8, 3117.3, 3159.4,inferred
"North East and Yorkshire",2021-01-24, 2937.2, 2976.5, 2994.4, 3023.2, 3063.5,inferred
"North East and Yorkshire",2021-01-25, 2843.9, 2881.9, 2907.2, 2931.9, 2983.3,inferred
"North East and Yorkshire",2021-01-26, 2754.4, 2797.5, 2822.9, 2853.2, 2915.9,inferred
"North East and Yorkshire",2021-01-27, 2673.2, 2723.0, 2745.4, 2781.9, 2846.3,inferred
"North East and Yorkshire",2021-01-28, 2605.4, 2657.0, 2677.0, 2716.1, 2775.2,inferred
"North East and Yorkshire",2021-01-29, 2546.3, 2595.9, 2617.8, 2651.3, 2702.0,inferred
"North East and Yorkshire",2021-01-30, 2495.0, 2541.7, 2561.8, 2585.1, 2632.8,inferred
"North East and Yorkshire",2021-01-31, 2446.1, 2484.1, 2507.8, 2522.8, 2565.3,inferred
"North East and Yorkshire",2021-02-01, 2389.1, 2429.0, 2451.1, 2472.4, 2505.6,inferred
"North East and Yorkshire",2021-02-02, 2330.0, 2373.0, 2399.8, 2424.9, 2453.4,inferred
"North East and Yorkshire",2021-02-03, 2280.1, 2321.1, 2347.0, 2375.1, 2405.9,inferred
"North East and Yorkshire",2021-02-04, 2231.5, 2270.3, 2295.2, 2320.7, 2354.1,inferred
"North East and Yorkshire",2021-02-05, 2186.0, 2222.6, 2244.2, 2266.7, 2297.0,inferred
"North East and Yorkshire",2021-02-06, 2146.8, 2173.1, 2191.4, 2209.9, 2239.0,inferred
"North East and Yorkshire",2021-02-07, 2099.6, 2122.2, 2139.5, 2155.0, 2188.2,inferred
"North East and Yorkshire",2021-02-08, 2049.4, 2073.0, 2088.8, 2106.9, 2138.6,inferred
"North East and Yorkshire",2021-02-09, 1991.2, 2022.4, 2041.2, 2060.4, 2096.8,inferred
"North East and Yorkshire",2021-02-10, 1941.8, 1978.6, 1998.3, 2021.0, 2058.3,inferred
"North East and Yorkshire",2021-02-11, 1906.9, 1946.9, 1967.3, 1987.9, 2026.1,inferred
"North East and Yorkshire",2021-02-12, 1888.6, 1928.1, 1945.3, 1967.3, 1996.0,inferred
"North East and Yorkshire",2021-02-13, 1879.7, 1914.7, 1934.2, 1949.9, 1978.4,inferred
"North East and Yorkshire",2021-02-14, 1867.2, 1902.9, 1921.3, 1935.4, 1964.2,inferred
"North East and Yorkshire",2021-02-15, 1856.4, 1891.4, 1908.2, 1924.3, 1956.1,inferred
"North East and Yorkshire",2021-02-16, 1845.7, 1874.9, 1892.8, 1912.8, 1950.6,inferred
"North East and Yorkshire",2021-02-17, 1823.6, 1853.6, 1874.8, 1895.2, 1934.2,inferred
"North East and Yorkshire",2021-02-18, 1789.7, 1819.5, 1839.4, 1861.5, 1901.8,inferred
"North East and Yorkshire",2021-02-19, 1740.0, 1769.5, 1785.8, 1804.9, 1841.9,inferred
"North East and Yorkshire",2021-02-20, 1678.6, 1704.9, 1720.7, 1738.0, 1767.9,inferred
"North East and Yorkshire",2021-02-21, 1610.3, 1638.3, 1653.7, 1670.4, 1693.9,inferred
"North East and Yorkshire",2021-02-22, 1542.0, 1569.5, 1589.6, 1606.0, 1637.6,inferred
"North East and Yorkshire",2021-02-23, 1482.3, 1508.6, 1530.9, 1548.4, 1584.4,inferred
"North East and Yorkshire",2021-02-24, 1426.6, 1454.1, 1475.6, 1498.2, 1537.3,inferred
"North East and Yorkshire",2021-02-25, 1374.1, 1404.7, 1427.2, 1454.8, 1496.6,inferred
"North East and Yorkshire",2021-02-26, 1320.5, 1358.2, 1384.5, 1413.1, 1459.7,inferred
"North East and Yorkshire",2021-02-27, 1259.4, 1313.3, 1349.9, 1375.5, 1437.3,inferred
"North West",2020-11-15, 2707.1, 2707.1, 2707.1, 2707.1, 2707.1,inferred
"North West",2020-11-16, 2544.5, 2544.5, 2544.5, 2544.5, 2544.5,inferred
"North West",2020-11-17, 2394.1, 2394.1, 2394.1, 2394.2, 2394.2,inferred
"North West",2020-11-18, 2254.6, 2255.6, 2256.2, 2256.9, 2257.7,inferred
"North West",2020-11-19, 2124.0, 2128.5, 2131.1, 2133.6, 2137.6,inferred
"North West",2020-11-20, 2002.8, 2011.8, 2017.8, 2024.4, 2033.1,inferred
"North West",2020-11-21, 1890.4, 1905.8, 1915.3, 1925.6, 1939.7,inferred
"North West",2020-11-22, 1788.7, 1807.9, 1821.9, 1835.4, 1855.1,inferred
"North West",2020-11-23, 1693.2, 1717.6, 1735.5, 1751.4, 1773.6,inferred
"North West",2020-11-24, 1603.5, 1634.8, 1654.8, 1672.0, 1696.7,inferred
"North West",2020-11-25, 1526.2, 1558.4, 1580.7, 1599.0, 1625.7,inferred
"North West",2020-11-26, 1467.5, 1504.6, 1522.3, 1542.0, 1565.0,inferred
"North West",2020-11-27, 1432.0, 1467.4, 1485.3, 1501.6, 1520.1,inferred
"North West",2020-11-28, 1413.5, 1442.6, 1459.7, 1472.0, 1491.0,inferred
"North West",2020-11-29, 1395.0, 1424.7, 1437.3, 1448.2, 1467.1,inferred
"North West",2020-11-30, 1371.3, 1401.2, 1413.8, 1427.4, 1445.3,inferred
"North West",2020-12-01, 1348.3, 1376.2, 1390.3, 1403.9, 1423.2,inferred
"North West",2020-12-02, 1323.0, 1354.4, 1368.5, 1383.1, 1403.8,inferred
"North West",2020-12-03, 1311.8, 1341.9, 1357.7, 1372.2, 1394.2,inferred
"North West",2020-12-04, 1319.0, 1346.8, 1363.3, 1376.3, 1397.2,inferred
"North West",2020-12-05, 1341.6, 1366.4, 1380.9, 1392.6, 1413.9,inferred
"North West",2020-12-06, 1362.4, 1389.5, 1401.4, 1412.5, 1432.2,inferred
"North West",2020-12-07, 1377.0, 1409.7, 1422.0, 1436.8, 1458.1,inferred
"North West",2020-12-08, 1386.8, 1425.3, 1441.4, 1458.3, 1482.0,inferred
"North West",2020-12-09, 1404.2, 1443.6, 1460.9, 1481.3, 1507.2,inferred
"North West",2020-12-10, 1433.4, 1474.4, 1491.9, 1511.6, 1539.7,inferred
"North West",2020-12-11, 1485.0, 1521.0, 1533.8, 1554.2, 1584.4,inferred
"North West",2020-12-12, 1549.1, 1576.0, 1588.5, 1604.5, 1635.5,inferred
"North West",2020-12-13, 1613.9, 1636.3, 1648.4, 1663.2, 1689.3,inferred
"North West",2020-12-14, 1672.5, 1698.1, 1709.8, 1726.4, 1750.8,inferred
"North West",2020-12-15, 1720.5, 1755.4, 1773.3, 1788.0, 1822.4,inferred
"North West",2020-12-16, 1769.0, 1812.4, 1834.7, 1849.9, 1894.3,inferred
"North West",2020-12-17, 1818.6, 1866.5, 1888.8, 1906.2, 1951.1,inferred
"North West",2020-12-18, 1868.0, 1914.5, 1934.5, 1950.3, 1989.1,inferred
"North West",2020-12-19, 1913.3, 1957.6, 1972.6, 1988.3, 2017.5,inferred
"North West",2020-12-20, 1955.0, 1992.7, 2011.1, 2022.6, 2048.2,inferred
"North West",2020-12-21, 1993.5, 2023.7, 2046.5, 2061.9, 2089.6,inferred
"North West",2020-12-22, 2026.0, 2060.6, 2082.6, 2106.0, 2138.7,inferred
"North West",2020-12-23, 2089.0, 2123.2, 2146.3, 2172.4, 2214.0,inferred
"North West",2020-12-24, 2234.6, 2268.2, 2293.9, 2318.0, 2364.6,inferred
"North West",2020-12-25, 2489.0, 2520.2, 2544.5, 2566.6, 2610.2,inferred
"North West",2020-12-26, 2830.9, 2863.7, 2884.8, 2906.4, 2954.6,inferred
"North West",2020-12-27, 3229.9, 3257.5, 3285.2, 3302.2, 3354.6,inferred
"North West",2020-12-28, 3653.8, 3696.9, 3720.6, 3742.5, 3800.6,inferred
"North West",2020-12-29, 4114.1, 4164.8, 4195.4, 4225.3, 4294.4,inferred
"North West",2020-12-30, 4568.5, 4632.0, 4673.1, 4705.8, 4789.4,inferred
"North West",2020-12-31, 4937.5, 5021.0, 5063.9, 5097.6, 5178.2,inferred
"North West",2021-01-01, 5199.9, 5284.8, 5321.1, 5360.6, 5439.5,inferred
"North West",2021-01-02, 5391.2, 5460.2, 5493.9, 5525.9, 5594.5,inferred
"North West",2021-01-03, 5547.4, 5602.0, 5631.7, 5662.1, 5711.7,inferred
"North West",2021-01-04, 5705.4, 5754.1, 5789.1, 5820.1, 5866.6,inferred
"North West",2021-01-05, 5868.1, 5935.3, 5973.0, 6004.2, 6067.6,inferred
"North West",2021-01-06, 6025.9, 6108.4, 6151.4, 6190.0, 6255.2,inferred
"North West",2021-01-07, 6079.0, 6166.6, 6215.0, 6260.9, 6320.4,inferred
"North West",2021-01-08, 5995.0, 6072.0, 6122.9, 6166.9, 6226.6,inferred
"North West",2021-01-09, 5812.2, 5870.3, 5912.8, 5949.2, 6002.0,inferred
"North West",2021-01-10, 5583.5, 5629.8, 5660.9, 5699.4, 5740.6,inferred
"North West",2021-01-11, 5343.4, 5394.8, 5421.2, 5452.6, 5513.5,inferred
"North West",2021-01-12, 5127.6, 5188.0, 5217.6, 5249.8, 5328.6,inferred
"North West",2021-01-13, 4944.0, 5012.9, 5041.1, 5082.4, 5171.7,inferred
"North West",2021-01-14, 4770.9, 4839.2, 4873.0, 4911.1, 5000.1,inferred
"North West",2021-01-15, 4600.9, 4661.9, 4695.0, 4728.4, 4799.9,inferred
"North West",2021-01-16, 4429.8, 4482.0, 4513.0, 4537.0, 4590.1,inferred
"North West",2021-01-17, 4263.4, 4298.8, 4326.0, 4351.6, 4396.9,inferred
"North West",2021-01-18, 4082.9, 4121.8, 4151.4, 4176.2, 4225.7,inferred
"North West",2021-01-19, 3899.4, 3959.0, 3984.9, 4015.0, 4068.7,inferred
"North West",2021-01-20, 3731.4, 3797.8, 3830.6, 3866.1, 3916.0,inferred
"North West",2021-01-21, 3583.4, 3646.1, 3681.5, 3715.3, 3770.4,inferred
"North West",2021-01-22, 3453.7, 3504.7, 3537.0, 3563.6, 3616.8,inferred
"North West",2021-01-23, 3327.9, 3365.3, 3395.0, 3414.2, 3463.1,inferred
"North West",2021-01-24, 3197.1, 3238.2, 3256.9, 3274.5, 3317.2,inferred
"North West",2021-01-25, 3067.5, 3106.3, 3129.0, 3150.1, 3187.2,inferred
"North West",2021-01-26, 2940.2, 2987.6, 3007.8, 3031.6, 3073.8,inferred
"North West",2021-01-27, 2824.3, 2878.6, 2895.5, 2921.6, 2969.0,inferred
"North West",2021-01-28, 2720.4, 2776.8, 2797.4, 2820.2, 2868.7,inferred
"North West",2021-01-29, 2627.6, 2686.1, 2703.9, 2730.3, 2772.9,inferred
"North West",2021-01-30, 2555.5, 2603.9, 2617.8, 2644.9, 2680.1,inferred
"North West",2021-01-31, 2489.0, 2523.7, 2539.1, 2563.9, 2599.9,inferred
"North West",2021-02-01, 2409.2, 2448.2, 2464.0, 2486.7, 2528.5,inferred
"North West",2021-02-02, 2328.7, 2371.8, 2391.2, 2411.8, 2461.7,inferred
"North West",2021-02-03, 2249.5, 2292.3, 2316.8, 2340.5, 2395.4,inferred
"North West",2021-02-04, 2173.7, 2213.5, 2238.8, 2265.2, 2318.5,inferred
"North West",2021-02-05, 2098.4, 2134.1, 2155.2, 2181.9, 2228.4,inferred
"North West",2021-02-06, 2022.3, 2056.1, 2074.3, 2097.8, 2132.7,inferred
"North West",2021-02-07, 1950.4, 1976.5, 1992.7, 2013.1, 2042.9,inferred
"North West",2021-02-08, 1871.2, 1900.8, 1917.3, 1934.9, 1960.3,inferred
"North West",2021-02-09, 1797.5, 1830.9, 1846.8, 1863.4, 1894.0,inferred
"North West",2021-02-10, 1722.2, 1767.4, 1785.7, 1800.2, 1835.7,inferred
"North West",2021-02-11, 1671.9, 1715.1, 1736.4, 1752.1, 1787.7,inferred
"North West",2021-02-12, 1641.4, 1678.4, 1697.8, 1715.2, 1748.3,inferred
"North West",2021-02-13, 1616.4, 1652.8, 1670.5, 1685.4, 1714.8,inferred
"North West",2021-02-14, 1598.5, 1629.6, 1646.2, 1662.8, 1690.0,inferred
"North West",2021-02-15, 1571.7, 1604.4, 1620.2, 1643.1, 1666.2,inferred
"North West",2021-02-16, 1544.5, 1575.8, 1597.2, 1618.8, 1645.1,inferred
"North West",2021-02-17, 1513.0, 1542.2, 1566.1, 1592.6, 1618.6,inferred
"North West",2021-02-18, 1472.0, 1500.1, 1524.8, 1551.3, 1575.4,inferred
"North West",2021-02-19, 1416.8, 1445.3, 1465.5, 1492.4, 1514.4,inferred
"North West",2021-02-20, 1356.4, 1383.2, 1399.6, 1422.9, 1445.7,inferred
"North West",2021-02-21, 1292.0, 1315.4, 1329.8, 1349.5, 1375.3,inferred
"North West",2021-02-22, 1226.5, 1249.7, 1265.0, 1281.3, 1311.5,inferred
"North West",2021-02-23, 1163.4, 1187.8, 1204.4, 1219.2, 1249.6,inferred
"North West",2021-02-24, 1105.1, 1135.6, 1149.3, 1164.6, 1200.7,inferred
"North West",2021-02-25, 1047.4, 1081.4, 1094.9, 1109.2, 1149.2,inferred
"North West",2021-02-26,  986.5, 1022.0, 1040.0, 1054.2, 1095.7,inferred
"North West",2021-02-27,  927.8,  964.7,  981.9, 1001.7, 1044.7,inferred
"Midlands",2020-11-15, 4691.7, 4691.7, 4691.7, 4691.7, 4691.7,inferred
"Midlands",2020-11-16, 4482.3, 4482.3, 4482.3, 4482.3, 4482.3,inferred
"Midlands",2020-11-17, 4288.9, 4289.0, 4289.0, 4289.0, 4289.1,inferred
"Midlands",2020-11-18, 4106.3, 4108.1, 4108.8, 4109.5, 4111.2,inferred
"Midlands",2020-11-19, 3917.8, 3924.7, 3928.0, 3930.7, 3939.1,inferred
"Midlands",2020-11-20, 3716.0, 3730.2, 3738.9, 3744.8, 3765.1,inferred
"Midlands",2020-11-21, 3509.3, 3532.7, 3548.6, 3557.9, 3591.3,inferred
"Midlands",2020-11-22, 3312.1, 3341.7, 3362.0, 3377.5, 3422.6,inferred
"Midlands",2020-11-23, 3129.9, 3164.5, 3189.3, 3211.6, 3265.5,inferred
"Midlands",2020-11-24, 2963.8, 3003.2, 3032.3, 3058.9, 3120.8,inferred
"Midlands",2020-11-25, 2817.8, 2865.6, 2895.1, 2923.8, 2994.5,inferred
"Midlands",2020-11-26, 2712.2, 2758.1, 2788.7, 2821.4, 2891.6,inferred
"Midlands",2020-11-27, 2643.7, 2690.1, 2714.6, 2742.7, 2813.7,inferred
"Midlands",2020-11-28, 2599.2, 2641.3, 2664.4, 2688.7, 2755.4,inferred
"Midlands",2020-11-29, 2565.6, 2601.5, 2621.6, 2645.0, 2704.6,inferred
"Midlands",2020-11-30, 2519.3, 2557.7, 2578.8, 2605.6, 2660.4,inferred
"Midlands",2020-12-01, 2480.6, 2510.3, 2535.4, 2563.4, 2615.4,inferred
"Midlands",2020-12-02, 2435.5, 2472.4, 2500.2, 2528.7, 2577.5,inferred
"Midlands",2020-12-03, 2424.8, 2466.5, 2493.2, 2522.5, 2569.9,inferred
"Midlands",2020-12-04, 2466.1, 2498.8, 2522.8, 2548.2, 2591.4,inferred
"Midlands",2020-12-05, 2523.2, 2555.8, 2581.6, 2604.7, 2644.0,inferred
"Midlands",2020-12-06, 2586.0, 2627.4, 2648.2, 2672.5, 2711.3,inferred
"Midlands",2020-12-07, 2642.6, 2691.4, 2715.5, 2742.0, 2783.0,inferred
"Midlands",2020-12-08, 2695.6, 2749.4, 2776.3, 2805.1, 2843.3,inferred
"Midlands",2020-12-09, 2738.7, 2806.6, 2837.5, 2864.6, 2914.9,inferred
"Midlands",2020-12-10, 2816.8, 2880.8, 2913.1, 2939.7, 3007.5,inferred
"Midlands",2020-12-11, 2929.0, 2980.1, 3008.7, 3037.5, 3105.4,inferred
"Midlands",2020-12-12, 3063.5, 3104.2, 3126.3, 3152.8, 3220.8,inferred
"Midlands",2020-12-13, 3186.2, 3230.3, 3254.4, 3276.1, 3339.9,inferred
"Midlands",2020-12-14, 3314.2, 3357.4, 3384.7, 3412.3, 3466.4,inferred
"Midlands",2020-12-15, 3435.6, 3485.3, 3518.5, 3556.0, 3611.2,inferred
"Midlands",2020-12-16, 3533.5, 3609.3, 3648.0, 3689.1, 3748.8,inferred
"Midlands",2020-12-17, 3621.6, 3705.7, 3745.9, 3786.9, 3849.4,inferred
"Midlands",2020-12-18, 3689.0, 3765.8, 3802.2, 3843.7, 3892.3,inferred
"Midlands",2020-12-19, 3730.9, 3800.4, 3831.2, 3865.6, 3917.2,inferred
"Midlands",2020-12-20, 3760.4, 3815.1, 3844.1, 3874.3, 3925.3,inferred
"Midlands",2020-12-21, 3768.9, 3826.8, 3857.9, 3885.5, 3943.9,inferred
"Midlands",2020-12-22, 3781.4, 3847.5, 3877.0, 3909.3, 3976.1,inferred
"Midlands",2020-12-23, 3822.8, 3910.6, 3941.9, 3986.3, 4049.1,inferred
"Midlands",2020-12-24, 4010.0, 4106.0, 4139.8, 4184.3, 4252.1,inferred
"Midlands",2020-12-25, 4391.6, 4478.1, 4506.1, 4552.2, 4619.8,inferred
"Midlands",2020-12-26, 4910.1, 4982.1, 5014.3, 5058.5, 5115.9,inferred
"Midlands",2020-12-27, 5492.3, 5558.7, 5598.4, 5635.6, 5689.6,inferred
"Midlands",2020-12-28, 6103.1, 6179.1, 6227.1, 6259.6, 6322.5,inferred
"Midlands",2020-12-29, 6725.7, 6818.8, 6865.8, 6917.7, 6986.1,inferred
"Midlands",2020-12-30, 7316.8, 7421.6, 7470.1, 7537.6, 7631.8,inferred
"Midlands",2020-12-31, 7746.8, 7855.9, 7912.8, 7985.9, 8097.0,inferred
"Midlands",2021-01-01, 7963.1, 8068.4, 8132.8, 8197.1, 8295.5,inferred
"Midlands",2021-01-02, 8034.8, 8125.5, 8183.4, 8238.9, 8322.7,inferred
"Midlands",2021-01-03, 8041.5, 8114.0, 8170.2, 8208.5, 8288.4,inferred
"Midlands",2021-01-04, 8019.4, 8102.0, 8154.8, 8198.8, 8280.8,inferred
"Midlands",2021-01-05, 8025.4, 8119.3, 8174.7, 8214.5, 8315.6,inferred
"Midlands",2021-01-06, 8058.7, 8157.4, 8218.6, 8268.5, 8385.8,inferred
"Midlands",2021-01-07, 8063.5, 8167.3, 8221.0, 8280.8, 8396.3,inferred
"Midlands",2021-01-08, 8019.9, 8120.9, 8176.9, 8220.0, 8324.2,inferred
"Midlands",2021-01-09, 7929.9, 8031.4, 8077.0, 8114.1, 8207.3,inferred
"Midlands",2021-01-10, 7831.1, 7920.4, 7962.4, 8000.4, 8078.0,inferred
"Midlands",2021-01-11, 7734.2, 7819.2, 7856.6, 7897.3, 7975.3,inferred
"Midlands",2021-01-12, 7640.3, 7730.0, 7777.1, 7819.3, 7899.1,inferred
"Midlands",2021-01-13, 7547.1, 7640.4, 7698.8, 7740.2, 7827.6,inferred
"Midlands",2021-01-14, 7420.7, 7510.7, 7572.8, 7619.2, 7699.2,inferred
"Midlands",2021-01-15, 7241.4, 7321.9, 7374.8, 7429.6, 7501.9,inferred
"Midlands",2021-01-16, 7023.6, 7088.8, 7134.2, 7184.4, 7264.4,inferred
"Midlands",2021-01-17, 6778.0, 6847.0, 6881.9, 6929.7, 7013.9,inferred
"Midlands",2021-01-18, 6540.4, 6601.8, 6642.4, 6689.3, 6777.3,inferred
"Midlands",2021-01-19, 6301.5, 6373.6, 6416.3, 6463.2, 6559.1,inferred
"Midlands",2021-01-20, 6079.5, 6158.4, 6209.6, 6249.6, 6348.1,inferred
"Midlands",2021-01-21, 5850.1, 5931.4, 5986.9, 6026.1, 6122.9,inferred
"Midlands",2021-01-22, 5623.9, 5695.0, 5745.1, 5786.9, 5874.7,inferred
"Midlands",2021-01-23, 5397.5, 5449.5, 5502.2, 5538.1, 5612.1,inferred
"Midlands",2021-01-24, 5163.6, 5221.2, 5263.6, 5296.4, 5367.8,inferred
"Midlands",2021-01-25, 4947.2, 5006.0, 5042.0, 5072.7, 5148.1,inferred
"Midlands",2021-01-26, 4747.6, 4805.1, 4839.6, 4873.2, 4956.2,inferred
"Midlands",2021-01-27, 4567.3, 4622.0, 4657.0, 4696.1, 4789.2,inferred
"Midlands",2021-01-28, 4404.4, 4464.7, 4496.8, 4530.4, 4628.5,inferred
"Midlands",2021-01-29, 4261.3, 4318.8, 4346.3, 4378.1, 4465.7,inferred
"Midlands",2021-01-30, 4127.6, 4184.0, 4205.6, 4236.3, 4310.6,inferred
"Midlands",2021-01-31, 4001.5, 4050.8, 4074.8, 4105.1, 4158.9,inferred
"Midlands",2021-02-01, 3866.0, 3917.0, 3944.8, 3973.6, 4015.1,inferred
"Midlands",2021-02-02, 3730.3, 3787.8, 3814.6, 3848.6, 3895.8,inferred
