area,Date,P_08,P_09,P_10,P_11,P_12,P_15,P_20,provenance
Wokingham,2020-10-28,1.00,0.98,0.91,0.69,0.36,0.02,0.00,inferred
Wokingham,2020-10-29,1.00,0.98,0.91,0.69,0.36,0.02,0.00,inferred
Wokingham,2020-10-30,1.00,0.98,0.91,0.69,0.36,0.02,0.00,inferred
Wokingham,2020-10-31,1.00,0.98,0.91,0.69,0.36,0.02,0.00,inferred
Wokingham,2020-11-01,1.00,0.98,0.91,0.69,0.36,0.02,0.00,inferred
Wokingham,2020-11-02,1.00,0.98,0.91,0.69,0.36,0.02,0.00,inferred
Wokingham,2020-11-03,0.93,0.70,0.30,0.08,0.02,0.00,0.00,inferred
Wokingham,2020-11-04,0.93,0.70,0.30,0.08,0.02,0.00,0.00,inferred
Wokingham,2020-11-05,0.93,0.70,0.30,0.08,0.02,0.00,0.00,inferred
Wokingham,2020-11-06,0.93,0.70,0.30,0.08,0.02,0.00,0.00,inferred
Wokingham,2020-11-07,0.93,0.70,0.30,0.08,0.02,0.00,0.00,inferred
Wokingham,2020-11-08,0.93,0.70,0.30,0.08,0.02,0.00,0.00,inferred
Wokingham,2020-11-09,0.93,0.70,0.30,0.08,0.02,0.00,0.00,inferred
Wokingham,2020-11-10,0.65,0.27,0.08,0.02,0.00,0.00,0.00,inferred
Wokingham,2020-11-11,0.65,0.27,0.08,0.02,0.00,0.00,0.00,inferred
Wokingham,2020-11-12,0.65,0.27,0.08,0.02,0.00,0.00,0.00,inferred
Wokingham,2020-11-13,0.65,0.27,0.08,0.02,0.00,0.00,0.00,inferred
Wokingham,2020-11-14,0.65,0.27,0.08,0.02,0.00,0.00,0.00,inferred
Wokingham,2020-11-15,0.65,0.27,0.08,0.02,0.00,0.00,0.00,inferred
Wokingham,2020-11-16,0.65,0.27,0.08,0.02,0.00,0.00,0.00,inferred
Wokingham,2020-11-17,0.55,0.33,0.17,0.09,0.04,0.01,0.00,inferred
Wokingham,2020-11-18,0.55,0.33,0.17,0.09,0.04,0.01,0.00,inferred
Wokingham,2020-11-19,0.55,0.33,0.17,0.09,0.04,0.01,0.00,inferred
Wokingham,2020-11-20,0.55,0.33,0.17,0.09,0.04,0.01,0.00,inferred
Wokingham,2020-11-21,0.55,0.33,0.17,0.09,0.04,0.01,0.00,inferred
Wokingham,2020-11-22,0.55,0.33,0.17,0.09,0.04,0.01,0.00,inferred
Wokingham,2020-11-23,0.55,0.33,0.17,0.09,0.04,0.01,0.00,inferred
Wokingham,2020-11-24,0.56,0.38,0.24,0.14,0.08,0.02,0.00,projected
Wokingham,2020-11-25,0.56,0.38,0.24,0.14,0.08,0.02,0.00,projected
Wokingham,2020-11-26,0.56,0.38,0.24,0.14,0.08,0.02,0.00,projected
Wokingham,2020-11-27,0.56,0.38,0.24,0.14,0.08,0.02,0.00,projected
Wokingham,2020-11-28,0.56,0.38,0.24,0.14,0.08,0.02,0.00,projected
Wokingham,2020-11-29,0.56,0.38,0.24,0.14,0.08,0.02,0.00,projected
Wokingham,2020-11-30,0.56,0.38,0.24,0.14,0.08,0.02,0.00,projected
Wokingham,2020-12-01,0.57,0.41,0.28,0.18,0.11,0.03,0.00,projected
Wokingham,2020-12-02,0.57,0.41,0.28,0.18,0.11,0.03,0.00,projected
Wokingham,2020-12-03,0.57,0.41,0.28,0.18,0.11,0.03,0.00,projected
Wokingham,2020-12-04,0.57,0.41,0.28,0.18,0.11,0.03,0.00,projected
Wokingham,2020-12-05,0.57,0.41,0.28,0.18,0.11,0.03,0.00,projected
Wokingham,2020-12-06,0.57,0.41,0.28,0.18,0.11,0.03,0.00,projected
Wokingham,2020-12-07,0.57,0.41,0.28,0.18,0.11,0.03,0.00,projected
Wokingham,2020-12-08,0.58,0.43,0.31,0.21,0.14,0.04,0.01,projected
Wokingham,2020-12-09,0.58,0.43,0.31,0.21,0.14,0.04,0.01,projected
Wokingham,2020-12-10,0.58,0.43,0.31,0.21,0.14,0.04,0.01,projected
Wokingham,2020-12-11,0.58,0.43,0.31,0.21,0.14,0.04,0.01,projected
Wokingham,2020-12-12,0.58,0.43,0.31,0.21,0.14,0.04,0.01,projected
Wokingham,2020-12-13,0.58,0.43,0.31,0.21,0.14,0.04,0.01,projected
Wokingham,2020-12-14,0.58,0.43,0.31,0.21,0.14,0.04,0.01,projected
Wokingham,2020-12-15,0.59,0.45,0.33,0.24,0.17,0.06,0.01,projected
Wokingham,2020-12-16,0.59,0.45,0.33,0.24,0.17,0.06,0.01,projected
Wokingham,2020-12-17,0.59,0.45,0.33,0.24,0.17,0.06,0.01,projected
Wokingham,2020-12-18,0.59,0.45,0.33,0.24,0.17,0.06,0.01,projected
Wokingham,2020-12-19,0.59,0.45,0.33,0.24,0.17,0.06,0.01,projected
Wokingham,2020-12-20,0.59,0.45,0.33,0.24,0.17,0.06,0.01,projected
Wokingham,2020-12-21,0.59,0.45,0.33,0.24,0.17,0.06,0.01,projected
