area,Date,C_025,C_25,C_50,C_75,C_975,provenance
Buckinghamshire,2020-08-11,5.0,5.0,5.0,5.0,5.0,inferred
Buckinghamshire,2020-08-12,5.6,5.6,5.6,5.6,5.6,inferred
Buckinghamshire,2020-08-13,6.1,6.1,6.1,6.1,6.1,inferred
Buckinghamshire,2020-08-14,6.2,6.2,6.3,6.4,6.4,inferred
Buckinghamshire,2020-08-15,6.1,6.2,6.4,6.8,6.8,inferred
Buckinghamshire,2020-08-16,6.0,6.1,6.5,7.2,7.2,inferred
Buckinghamshire,2020-08-17,6.0,6.1,6.8,7.3,7.4,inferred
Buckinghamshire,2020-08-18,6.1,6.5,7.2,7.2,7.4,inferred
Buckinghamshire,2020-08-19,6.3,6.7,6.7,7.3,7.8,inferred
Buckinghamshire,2020-08-20,5.7,6.2,6.8,7.3,8.6,inferred
Buckinghamshire,2020-08-21,4.8,5.6,7.0,7.4,9.3,inferred
Buckinghamshire,2020-08-22,4.6,5.3,7.1,7.4,9.7,inferred
Buckinghamshire,2020-08-23,5.0,5.5,7.3,7.7,9.9,inferred
Buckinghamshire,2020-08-24,5.8,5.9,7.6,8.2,9.8,inferred
Buckinghamshire,2020-08-25,6.8,6.9,8.0,8.9,10.1,inferred
Buckinghamshire,2020-08-26,8.0,8.1,8.6,9.5,11.1,inferred
Buckinghamshire,2020-08-27,8.5,9.6,9.7,9.9,11.9,inferred
Buckinghamshire,2020-08-28,9.0,9.8,10.3,11.0,12.2,inferred
Buckinghamshire,2020-08-29,9.3,9.7,10.5,11.8,12.4,inferred
Buckinghamshire,2020-08-30,9.1,9.7,10.7,11.8,12.4,inferred
Buckinghamshire,2020-08-31,8.8,9.6,10.7,11.3,12.1,inferred
Buckinghamshire,2020-09-01,8.9,9.5,10.1,10.6,11.4,inferred
Buckinghamshire,2020-09-02,9.1,9.6,9.8,10.1,11.5,inferred
Buckinghamshire,2020-09-03,9.1,9.4,9.5,9.8,11.3,inferred
Buckinghamshire,2020-09-04,9.2,9.3,9.4,9.9,10.9,inferred
Buckinghamshire,2020-09-05,9.2,9.4,9.6,10.0,10.5,inferred
Buckinghamshire,2020-09-06,9.1,9.6,9.7,10.0,10.3,inferred
Buckinghamshire,2020-09-07,9.0,9.4,9.6,10.0,10.4,inferred
Buckinghamshire,2020-09-08,8.8,9.2,9.6,9.8,10.5,inferred
Buckinghamshire,2020-09-09,8.8,9.2,9.8,10.0,10.8,inferred
Buckinghamshire,2020-09-10,8.8,9.3,10.2,10.5,11.4,inferred
Buckinghamshire,2020-09-11,8.5,9.4,10.4,11.0,11.6,inferred
Buckinghamshire,2020-09-12,8.5,9.2,10.7,11.7,11.9,inferred
Buckinghamshire,2020-09-13,8.3,9.4,10.7,12.6,13.0,inferred
Buckinghamshire,2020-09-14,8.1,9.4,11.1,13.5,14.1,inferred
Buckinghamshire,2020-09-15,8.6,9.6,11.7,14.1,14.9,inferred
Buckinghamshire,2020-09-16,9.0,10.1,12.6,14.5,15.3,inferred
Buckinghamshire,2020-09-17,9.3,10.8,13.7,14.8,15.4,inferred
Buckinghamshire,2020-09-18,9.3,11.3,14.1,15.1,15.2,inferred
Buckinghamshire,2020-09-19,9.3,11.7,13.8,14.9,15.9,inferred
Buckinghamshire,2020-09-20,9.7,12.4,13.9,15.1,16.4,inferred
Buckinghamshire,2020-09-21,10.4,13.2,14.3,15.2,16.5,inferred
Buckinghamshire,2020-09-22,10.7,14.2,14.7,15.8,17.1,inferred
Buckinghamshire,2020-09-23,11.6,14.0,15.3,15.8,18.2,inferred
Buckinghamshire,2020-09-24,12.9,14.8,15.6,17.6,19.3,inferred
Buckinghamshire,2020-09-25,14.4,16.1,16.3,18.9,20.0,inferred
Buckinghamshire,2020-09-26,15.4,17.2,17.9,20.2,21.0,inferred
Buckinghamshire,2020-09-27,16.9,19.5,19.7,20.4,22.8,inferred
Buckinghamshire,2020-09-28,18.9,20.8,21.6,24.2,24.8,inferred
Buckinghamshire,2020-09-29,21.4,22.6,24.0,26.4,28.4,inferred
Buckinghamshire,2020-09-30,24.1,25.0,26.1,28.1,32.2,inferred
Buckinghamshire,2020-10-01,26.7,26.9,28.7,29.8,35.9,inferred
Buckinghamshire,2020-10-02,28.1,29.7,31.4,31.8,39.6,inferred
Buckinghamshire,2020-10-03,29.6,32.5,33.4,34.9,43.4,inferred
Buckinghamshire,2020-10-04,32.1,34.8,35.9,38.4,47.3,inferred
Buckinghamshire,2020-10-05,35.0,37.4,39.5,41.6,51.8,inferred
Buckinghamshire,2020-10-06,36.6,39.8,42.6,46.0,57.3,inferred
Buckinghamshire,2020-10-07,39.8,43.9,45.9,48.6,63.5,inferred
Buckinghamshire,2020-10-08,44.7,46.7,50.3,52.6,69.8,inferred
Buckinghamshire,2020-10-09,49.1,52.0,54.1,55.9,75.2,inferred
Buckinghamshire,2020-10-10,51.7,55.5,56.5,59.1,78.2,inferred
Buckinghamshire,2020-10-11,54.1,57.3,58.9,62.7,78.4,inferred
Buckinghamshire,2020-10-12,56.4,57.6,60.5,64.6,78.0,inferred
Buckinghamshire,2020-10-13,57.3,58.4,62.3,68.3,77.9,inferred
Buckinghamshire,2020-10-14,57.7,60.6,63.7,71.1,77.3,inferred
Buckinghamshire,2020-10-15,58.9,62.7,65.6,74.9,78.2,inferred
Buckinghamshire,2020-10-16,60.7,64.6,66.7,76.2,82.1,inferred
Buckinghamshire,2020-10-17,63.0,66.4,68.9,75.8,84.8,inferred
Buckinghamshire,2020-10-18,64.7,68.4,71.9,77.0,86.5,inferred
Buckinghamshire,2020-10-19,68.7,70.9,73.9,80.7,87.9,inferred
Buckinghamshire,2020-10-20,69.0,76.4,78.5,82.2,89.5,inferred
Buckinghamshire,2020-10-21,70.4,78.8,82.5,84.7,91.6,inferred
Buckinghamshire,2020-10-22,73.6,83.4,86.6,90.2,94.0,inferred
Buckinghamshire,2020-10-23,76.3,84.7,89.8,93.6,95.8,inferred
Buckinghamshire,2020-10-24,79.0,87.1,92.0,96.6,98.9,inferred
Buckinghamshire,2020-10-25,82.4,90.4,93.6,97.0,101.3,inferred
Buckinghamshire,2020-10-26,87.6,93.7,95.5,99.1,101.8,inferred
Buckinghamshire,2020-10-27,93.3,95.7,98.4,100.3,104.5,inferred
Buckinghamshire,2020-10-28,92.9,98.4,101.0,103.9,107.7,inferred
Buckinghamshire,2020-10-29,92.9,99.0,104.0,107.0,117.4,inferred
Buckinghamshire,2020-10-30,93.3,101.5,107.7,109.0,128.9,inferred
Buckinghamshire,2020-10-31,93.7,102.8,108.4,112.9,135.9,inferred
Buckinghamshire,2020-11-01,93.8,103.9,110.9,114.6,135.1,inferred
Buckinghamshire,2020-11-02,93.7,103.9,112.0,115.0,129.6,inferred
Buckinghamshire,2020-11-03,93.5,103.3,112.8,117.4,124.1,inferred
Buckinghamshire,2020-11-04,94.0,103.2,114.5,117.8,127.8,inferred
Buckinghamshire,2020-11-05,95.1,104.0,112.7,122.2,133.3,inferred
Buckinghamshire,2020-11-06,95.9,105.4,112.0,126.2,138.0,inferred
Buckinghamshire,2020-11-07,96.5,106.2,111.8,126.4,138.3,inferred
Buckinghamshire,2020-11-08,97.9,106.1,110.9,123.1,134.6,inferred
Buckinghamshire,2020-11-09,100.0,105.7,110.8,119.2,130.0,inferred
Buckinghamshire,2020-11-10,102.5,103.2,110.4,117.1,127.1,inferred
Buckinghamshire,2020-11-11,101.5,104.7,110.2,116.0,125.7,inferred
Buckinghamshire,2020-11-12,100.4,106.5,108.0,115.4,124.0,inferred
Buckinghamshire,2020-11-13,98.9,101.9,109.4,113.3,121.6,inferred
Buckinghamshire,2020-11-14,98.3,100.4,109.9,113.0,122.6,inferred
Buckinghamshire,2020-11-15,97.0,98.6,108.2,113.8,120.1,inferred
Buckinghamshire,2020-11-16,95.7,97.7,107.0,111.9,114.7,inferred
Buckinghamshire,2020-11-17,92.4,98.4,105.1,107.2,112.9,inferred
Buckinghamshire,2020-11-18,89.4,97.3,101.8,103.2,111.9,inferred
Buckinghamshire,2020-11-19,86.8,95.8,98.9,103.4,110.6,inferred
Buckinghamshire,2020-11-20,84.4,93.8,98.6,102.2,109.8,inferred
Buckinghamshire,2020-11-21,82.5,92.8,99.4,101.5,109.3,inferred
Buckinghamshire,2020-11-22,81.3,95.3,101.7,107.6,112.0,inferred
Buckinghamshire,2020-11-23,80.8,93.3,103.7,112.3,125.0,inferred
Cherwell,2020-08-11,1.6,1.6,1.6,1.6,1.6,inferred
Cherwell,2020-08-12,1.6,1.6,1.6,1.6,1.6,inferred
Cherwell,2020-08-13,1.5,1.5,1.5,1.5,1.5,inferred
Cherwell,2020-08-14,1.4,1.4,1.4,1.4,1.4,inferred
Cherwell,2020-08-15,1.3,1.3,1.4,1.4,1.5,inferred
Cherwell,2020-08-16,1.3,1.3,1.4,1.5,1.7,inferred
Cherwell,2020-08-17,1.3,1.4,1.4,1.7,2.1,inferred
Cherwell,2020-08-18,1.3,1.4,1.6,1.9,2.5,inferred
Cherwell,2020-08-19,1.2,1.4,1.8,2.0,2.7,inferred
Cherwell,2020-08-20,1.1,1.6,1.8,2.4,2.8,inferred
Cherwell,2020-08-21,1.0,1.6,1.9,2.5,3.0,inferred
Cherwell,2020-08-22,1.0,1.6,1.9,2.4,2.9,inferred
Cherwell,2020-08-23,1.0,1.6,1.9,2.2,2.6,inferred
Cherwell,2020-08-24,1.0,1.6,1.8,2.2,2.4,inferred
Cherwell,2020-08-25,0.9,1.5,1.8,2.2,2.3,inferred
Cherwell,2020-08-26,1.0,1.4,1.8,2.2,2.3,inferred
Cherwell,2020-08-27,1.1,1.4,1.8,2.1,2.6,inferred
Cherwell,2020-08-28,1.0,1.3,1.8,2.0,2.6,inferred
Cherwell,2020-08-29,1.1,1.4,1.8,2.2,2.5,inferred
Cherwell,2020-08-30,1.5,1.6,1.9,2.1,2.7,inferred
Cherwell,2020-08-31,1.6,1.8,2.0,2.4,2.9,inferred
Cherwell,2020-09-01,1.6,1.8,2.1,2.5,3.1,inferred
Cherwell,2020-09-02,1.6,2.0,2.0,2.6,3.4,inferred
Cherwell,2020-09-03,1.6,2.0,2.2,2.7,3.7,inferred
Cherwell,2020-09-04,1.7,2.1,2.3,2.9,3.9,inferred
Cherwell,2020-09-05,1.8,2.2,2.6,3.0,3.8,inferred
Cherwell,2020-09-06,1.9,2.4,2.8,3.3,3.6,inferred
Cherwell,2020-09-07,2.0,2.6,3.0,3.1,3.4,inferred
Cherwell,2020-09-08,2.1,2.7,2.9,3.3,3.5,inferred
Cherwell,2020-09-09,2.3,2.9,3.0,3.3,3.5,inferred
Cherwell,2020-09-10,2.2,3.0,3.1,3.5,3.6,inferred
Cherwell,2020-09-11,2.2,3.1,3.4,3.6,3.7,inferred
Cherwell,2020-09-12,2.4,3.0,3.4,3.8,4.0,inferred
Cherwell,2020-09-13,2.4,2.9,3.2,3.9,4.4,inferred
Cherwell,2020-09-14,2.4,2.7,3.2,4.1,4.7,inferred
Cherwell,2020-09-15,2.3,2.6,3.4,4.2,4.7,inferred
Cherwell,2020-09-16,2.1,2.8,3.7,4.2,4.6,inferred
Cherwell,2020-09-17,2.3,3.0,3.9,4.1,4.4,inferred
Cherwell,2020-09-18,2.7,3.2,3.8,4.2,4.5,inferred
Cherwell,2020-09-19,3.0,3.4,3.7,4.1,4.3,inferred
Cherwell,2020-09-20,3.3,3.3,3.7,4.0,4.0,inferred
Cherwell,2020-09-21,3.2,3.4,3.5,3.9,4.2,inferred
Cherwell,2020-09-22,2.7,3.3,3.4,3.8,4.1,inferred
Cherwell,2020-09-23,2.4,3.1,3.6,3.8,4.1,inferred
Cherwell,2020-09-24,2.3,3.3,3.7,4.0,4.2,inferred
Cherwell,2020-09-25,2.4,3.5,3.8,4.3,4.6,inferred
Cherwell,2020-09-26,2.6,3.7,4.1,4.8,5.2,inferred
Cherwell,2020-09-27,2.9,4.3,4.7,5.4,5.9,inferred
Cherwell,2020-09-28,3.4,5.0,5.4,6.1,7.0,inferred
Cherwell,2020-09-29,4.1,5.4,6.4,6.8,8.2,inferred
Cherwell,2020-09-30,4.9,6.2,7.4,8.1,9.2,inferred
Cherwell,2020-10-01,5.4,6.9,8.4,9.2,9.7,inferred
Cherwell,2020-10-02,5.8,7.5,9.5,10.0,10.2,inferred
Cherwell,2020-10-03,6.4,8.2,10.0,11.2,11.6,inferred
Cherwell,2020-10-04,7.6,8.9,10.4,12.2,13.0,inferred
Cherwell,2020-10-05,9.4,9.8,10.7,13.4,13.8,inferred
Cherwell,2020-10-06,10.3,10.9,11.6,12.8,14.6,inferred
Cherwell,2020-10-07,10.3,12.0,12.5,13.2,14.8,inferred
Cherwell,2020-10-08,10.5,12.9,13.5,14.9,15.0,inferred
Cherwell,2020-10-09,11.0,14.0,14.3,15.1,16.5,inferred
Cherwell,2020-10-10,11.7,14.4,15.4,15.7,17.4,inferred
Cherwell,2020-10-11,12.4,14.7,16.2,17.0,18.3,inferred
Cherwell,2020-10-12,13.3,15.3,16.7,18.1,18.9,inferred
Cherwell,2020-10-13,14.3,15.7,17.8,19.0,19.6,inferred
Cherwell,2020-10-14,15.0,16.3,18.6,19.1,20.2,inferred
Cherwell,2020-10-15,14.9,17.6,19.1,20.0,21.3,inferred
Cherwell,2020-10-16,15.7,18.8,19.8,21.8,22.4,inferred
Cherwell,2020-10-17,17.1,20.1,21.1,23.5,24.6,inferred
Cherwell,2020-10-18,18.5,21.1,22.8,24.7,28.0,inferred
Cherwell,2020-10-19,20.4,22.8,25.3,26.1,31.2,inferred
Cherwell,2020-10-20,22.0,24.8,26.5,27.7,33.4,inferred
Cherwell,2020-10-21,21.9,25.6,26.9,29.3,34.2,inferred
Cherwell,2020-10-22,22.0,26.1,27.4,30.8,33.6,inferred
Cherwell,2020-10-23,22.6,26.7,28.0,31.6,32.5,inferred
Cherwell,2020-10-24,23.0,27.4,29.0,31.8,32.1,inferred
Cherwell,2020-10-25,23.2,27.8,29.9,31.4,31.9,inferred
Cherwell,2020-10-26,23.4,28.8,30.1,31.9,32.7,inferred
Cherwell,2020-10-27,23.7,28.9,31.0,32.4,34.3,inferred
Cherwell,2020-10-28,24.4,28.7,32.2,32.8,36.3,inferred
Cherwell,2020-10-29,25.8,29.9,32.9,33.9,38.4,inferred
Cherwell,2020-10-30,26.4,31.0,33.5,34.9,40.0,inferred
Cherwell,2020-10-31,27.4,31.8,34.2,35.5,40.6,inferred
Cherwell,2020-11-01,28.9,32.6,33.9,35.7,40.7,inferred
Cherwell,2020-11-02,30.7,33.0,33.3,36.9,40.7,inferred
Cherwell,2020-11-03,31.8,32.3,33.6,35.9,40.4,inferred
Cherwell,2020-11-04,30.7,32.1,33.2,34.7,39.8,inferred
Cherwell,2020-11-05,30.0,31.9,33.0,34.7,39.4,inferred
Cherwell,2020-11-06,29.3,31.8,33.5,34.6,39.0,inferred
Cherwell,2020-11-07,29.1,31.1,33.8,35.5,38.5,inferred
Cherwell,2020-11-08,29.3,31.0,33.9,36.3,37.8,inferred
Cherwell,2020-11-09,29.0,31.7,33.4,35.7,36.9,inferred
Cherwell,2020-11-10,29.2,32.0,32.8,35.6,36.4,inferred
Cherwell,2020-11-11,29.6,30.2,31.7,34.3,35.2,inferred
Cherwell,2020-11-12,27.5,29.3,30.7,32.3,35.8,inferred
Cherwell,2020-11-13,24.5,28.3,28.7,30.3,35.9,inferred
Cherwell,2020-11-14,21.9,25.8,27.4,29.1,34.4,inferred
Cherwell,2020-11-15,19.9,24.2,25.8,28.0,32.0,inferred
Cherwell,2020-11-16,18.4,22.0,24.0,26.9,29.4,inferred
Cherwell,2020-11-17,17.2,20.4,22.7,26.2,27.1,inferred
Cherwell,2020-11-18,16.4,19.5,21.8,24.7,25.7,inferred
Cherwell,2020-11-19,15.7,19.1,21.6,24.5,25.3,inferred
Cherwell,2020-11-20,14.9,18.0,21.7,23.5,25.3,inferred
Cherwell,2020-11-21,14.4,17.3,21.7,23.6,24.9,inferred
Cherwell,2020-11-22,14.6,16.3,21.9,23.8,25.2,inferred
Cherwell,2020-11-23,13.3,15.5,21.9,23.5,25.6,inferred
Dacorum,2020-08-11,1.1,1.1,1.1,1.1,1.1,inferred
Dacorum,2020-08-12,1.1,1.1,1.1,1.1,1.1,inferred
Dacorum,2020-08-13,1.1,1.1,1.1,1.1,1.1,inferred
Dacorum,2020-08-14,1.0,1.1,1.1,1.1,1.1,inferred
Dacorum,2020-08-15,1.1,1.2,1.2,1.4,1.4,inferred
Dacorum,2020-08-16,1.3,1.4,1.5,1.8,2.0,inferred
Dacorum,2020-08-17,1.7,1.9,2.0,2.2,2.5,inferred
Dacorum,2020-08-18,2.2,2.6,2.7,2.9,3.0,inferred
Dacorum,2020-08-19,2.5,3.1,3.3,3.5,3.9,inferred
Dacorum,2020-08-20,2.9,3.5,3.8,4.0,4.5,inferred
Dacorum,2020-08-21,2.9,3.9,4.0,4.2,4.6,inferred
Dacorum,2020-08-22,2.8,4.2,4.2,4.3,4.4,inferred
Dacorum,2020-08-23,2.6,4.0,4.4,4.6,4.6,inferred
Dacorum,2020-08-24,2.7,4.2,4.5,4.7,5.0,inferred
Dacorum,2020-08-25,2.8,4.4,4.6,5.0,5.2,inferred
Dacorum,2020-08-26,3.1,4.4,4.7,5.2,5.4,inferred
Dacorum,2020-08-27,3.5,4.3,4.7,5.2,5.7,inferred
Dacorum,2020-08-28,3.9,4.0,4.5,5.2,5.8,inferred
Dacorum,2020-08-29,3.6,3.9,4.2,5.1,5.6,inferred
Dacorum,2020-08-30,3.5,3.8,4.0,4.7,5.3,inferred
Dacorum,2020-08-31,3.5,3.6,3.9,4.0,5.0,inferred
Dacorum,2020-09-01,3.2,3.5,3.6,4.0,5.2,inferred
Dacorum,2020-09-02,2.5,3.2,3.6,3.9,5.4,inferred
Dacorum,2020-09-03,2.2,3.1,3.4,3.8,5.4,inferred
Dacorum,2020-09-04,2.0,3.0,3.2,3.7,5.3,inferred
Dacorum,2020-09-05,2.0,2.8,3.0,3.4,5.0,inferred
Dacorum,2020-09-06,2.0,2.5,2.7,3.1,4.4,inferred
Dacorum,2020-09-07,2.0,2.3,2.4,2.7,3.9,inferred
Dacorum,2020-09-08,1.9,2.1,2.3,2.4,3.4,inferred
Dacorum,2020-09-09,2.0,2.1,2.3,2.4,3.1,inferred
Dacorum,2020-09-10,2.1,2.3,2.4,2.7,3.0,inferred
Dacorum,2020-09-11,2.2,2.4,2.6,3.0,3.2,inferred
Dacorum,2020-09-12,2.3,2.4,2.9,3.3,3.8,inferred
Dacorum,2020-09-13,2.2,2.4,3.0,3.9,4.4,inferred
Dacorum,2020-09-14,2.3,2.6,3.2,4.4,4.9,inferred
Dacorum,2020-09-15,2.4,2.8,3.6,4.7,5.2,inferred
Dacorum,2020-09-16,2.4,2.8,3.8,4.8,5.4,inferred
Dacorum,2020-09-17,2.5,3.1,4.0,4.7,5.2,inferred
Dacorum,2020-09-18,2.7,3.5,4.1,4.5,5.2,inferred
Dacorum,2020-09-19,2.9,3.7,4.2,4.6,5.2,inferred
Dacorum,2020-09-20,3.0,3.8,4.3,4.8,5.2,inferred
Dacorum,2020-09-21,3.0,4.2,4.5,5.0,5.3,inferred
Dacorum,2020-09-22,3.2,4.4,4.9,5.1,5.2,inferred
Dacorum,2020-09-23,3.8,4.2,4.7,5.6,5.8,inferred
Dacorum,2020-09-24,4.0,4.4,4.9,5.7,6.5,inferred
Dacorum,2020-09-25,4.3,4.7,5.5,6.4,6.9,inferred
Dacorum,2020-09-26,5.4,5.6,6.5,6.8,7.8,inferred
Dacorum,2020-09-27,6.4,6.7,7.5,7.8,8.5,inferred
Dacorum,2020-09-28,6.2,7.8,8.3,8.8,9.0,inferred
Dacorum,2020-09-29,6.0,8.7,8.7,9.6,10.1,inferred
Dacorum,2020-09-30,6.6,8.6,9.4,10.2,10.9,inferred
Dacorum,2020-10-01,7.9,8.6,9.7,10.1,11.7,inferred
Dacorum,2020-10-02,8.3,9.2,9.8,10.8,12.4,inferred
Dacorum,2020-10-03,8.9,9.7,10.7,12.1,13.2,inferred
Dacorum,2020-10-04,9.3,10.4,12.1,12.5,14.1,inferred
Dacorum,2020-10-05,10.7,11.7,12.8,14.0,15.1,inferred
Dacorum,2020-10-06,12.2,12.7,13.5,14.7,16.1,inferred
Dacorum,2020-10-07,12.9,13.7,14.3,15.0,16.7,inferred
Dacorum,2020-10-08,13.2,13.9,14.8,15.4,16.9,inferred
Dacorum,2020-10-09,13.7,14.0,14.7,15.6,17.5,inferred
Dacorum,2020-10-10,14.1,14.3,14.7,15.9,18.4,inferred
Dacorum,2020-10-11,13.7,14.6,15.3,16.3,18.6,inferred
Dacorum,2020-10-12,13.4,15.4,16.1,17.0,18.7,inferred
Dacorum,2020-10-13,13.5,16.0,16.9,17.4,19.4,inferred
Dacorum,2020-10-14,14.2,16.2,17.6,17.9,19.6,inferred
Dacorum,2020-10-15,15.3,16.4,17.8,18.5,19.9,inferred
Dacorum,2020-10-16,16.2,16.6,17.9,19.1,20.1,inferred
Dacorum,2020-10-17,16.8,17.9,18.3,19.8,21.4,inferred
Dacorum,2020-10-18,17.8,18.8,19.4,21.1,22.4,inferred
Dacorum,2020-10-19,18.2,19.3,20.0,21.5,24.0,inferred
Dacorum,2020-10-20,18.2,19.2,20.9,22.5,25.9,inferred
Dacorum,2020-10-21,17.6,18.5,20.7,23.4,26.5,inferred
Dacorum,2020-10-22,16.9,17.7,20.0,24.1,25.5,inferred
Dacorum,2020-10-23,16.4,17.0,19.6,23.6,25.3,inferred
Dacorum,2020-10-24,16.3,16.9,18.4,21.7,25.9,inferred
Dacorum,2020-10-25,15.2,16.9,18.6,21.2,25.8,inferred
Dacorum,2020-10-26,15.2,18.1,18.9,20.6,24.4,inferred
Dacorum,2020-10-27,16.3,18.0,19.5,21.6,23.4,inferred
Dacorum,2020-10-28,17.6,18.4,19.4,20.2,23.5,inferred
Dacorum,2020-10-29,16.3,18.2,19.0,20.8,23.3,inferred
Dacorum,2020-10-30,15.1,17.8,19.2,21.8,22.8,inferred
Dacorum,2020-10-31,15.4,17.7,19.8,22.6,25.0,inferred
Dacorum,2020-11-01,17.0,18.5,21.0,23.2,26.8,inferred
Dacorum,2020-11-02,19.4,20.0,22.5,24.3,27.1,inferred
Dacorum,2020-11-03,21.8,22.1,24.2,25.5,26.6,inferred
Dacorum,2020-11-04,23.8,24.5,25.5,26.0,27.5,inferred
Dacorum,2020-11-05,25.5,25.6,26.5,27.3,29.7,inferred
Dacorum,2020-11-06,25.3,27.0,27.6,29.3,31.5,inferred
Dacorum,2020-11-07,25.9,27.4,28.4,30.6,32.8,inferred
Dacorum,2020-11-08,26.1,27.0,29.3,31.4,33.6,inferred
Dacorum,2020-11-09,25.5,26.6,29.9,31.2,33.4,inferred
Dacorum,2020-11-10,24.1,26.4,29.8,30.5,32.5,inferred
Dacorum,2020-11-11,22.6,26.8,29.1,30.5,31.6,inferred
Dacorum,2020-11-12,21.5,26.5,28.3,29.7,31.4,inferred
Dacorum,2020-11-13,21.0,26.6,28.0,28.7,31.4,inferred
Dacorum,2020-11-14,21.2,25.4,27.4,28.6,30.9,inferred
Dacorum,2020-11-15,21.5,23.8,25.8,28.9,30.5,inferred
Dacorum,2020-11-16,21.2,23.2,24.1,28.1,30.2,inferred
Dacorum,2020-11-17,21.0,22.0,24.3,26.7,29.8,inferred
Dacorum,2020-11-18,20.6,21.9,23.9,26.1,30.3,inferred
Dacorum,2020-11-19,20.7,21.8,23.9,25.9,31.6,inferred
Dacorum,2020-11-20,20.5,21.8,23.7,25.5,32.7,inferred
Dacorum,2020-11-21,19.8,21.5,23.4,24.7,33.0,inferred
Dacorum,2020-11-22,19.5,21.0,22.9,24.6,33.1,inferred
Dacorum,2020-11-23,19.2,20.4,21.8,24.3,33.0,inferred
Milton Keynes,2020-08-11,3.2,3.2,3.2,3.2,3.2,inferred
Milton Keynes,2020-08-12,3.2,3.2,3.2,3.2,3.2,inferred
Milton Keynes,2020-08-13,3.1,3.1,3.1,3.1,3.1,inferred
Milton Keynes,2020-08-14,2.9,2.9,3.0,3.0,3.0,inferred
Milton Keynes,2020-08-15,2.8,2.8,2.9,3.1,3.1,inferred
Milton Keynes,2020-08-16,2.5,2.6,2.8,3.2,3.4,inferred
Milton Keynes,2020-08-17,2.4,2.5,3.1,3.3,3.5,inferred
Milton Keynes,2020-08-18,2.4,2.6,3.2,3.4,3.8,inferred
Milton Keynes,2020-08-19,2.6,3.0,3.2,3.6,4.7,inferred
Milton Keynes,2020-08-20,3.0,3.0,3.3,3.6,5.5,inferred
Milton Keynes,2020-08-21,3.2,3.4,3.5,4.0,5.8,inferred
Milton Keynes,2020-08-22,3.3,3.4,3.7,4.2,5.7,inferred
Milton Keynes,2020-08-23,3.0,3.6,3.9,4.1,5.3,inferred
Milton Keynes,2020-08-24,2.7,3.4,3.8,4.2,4.7,inferred
Milton Keynes,2020-08-25,2.4,3.2,3.4,4.2,4.8,inferred
Milton Keynes,2020-08-26,2.3,2.9,3.1,3.9,4.8,inferred
Milton Keynes,2020-08-27,2.4,2.8,3.0,4.2,5.2,inferred
Milton Keynes,2020-08-28,2.7,2.8,3.1,3.8,5.2,inferred
Milton Keynes,2020-08-29,2.7,3.2,3.4,3.6,5.3,inferred
Milton Keynes,2020-08-30,2.9,3.4,3.7,4.0,5.7,inferred
Milton Keynes,2020-08-31,3.3,3.6,4.3,4.6,6.5,inferred
Milton Keynes,2020-09-01,3.8,3.9,4.8,5.1,7.2,inferred
Milton Keynes,2020-09-02,4.1,4.5,5.0,5.8,7.4,inferred
Milton Keynes,2020-09-03,4.1,5.0,5.2,6.1,7.0,inferred
Milton Keynes,2020-09-04,4.2,5.0,5.4,6.1,6.3,inferred
Milton Keynes,2020-09-05,4.4,4.7,5.2,5.9,6.7,inferred
Milton Keynes,2020-09-06,4.3,4.7,5.2,5.6,7.1,inferred
Milton Keynes,2020-09-07,4.0,4.7,5.4,5.8,7.2,inferred
Milton Keynes,2020-09-08,4.1,4.9,5.5,6.3,6.9,inferred
Milton Keynes,2020-09-09,4.1,5.1,5.8,6.4,6.6,inferred
Milton Keynes,2020-09-10,4.1,5.2,5.9,6.0,6.3,inferred
Milton Keynes,2020-09-11,4.1,5.3,5.7,5.9,6.4,inferred
Milton Keynes,2020-09-12,4.2,5.2,5.3,6.2,6.7,inferred
Milton Keynes,2020-09-13,4.4,4.8,5.4,6.3,7.1,inferred
Milton Keynes,2020-09-14,4.5,5.4,5.7,6.6,7.7,inferred
Milton Keynes,2020-09-15,4.4,5.7,6.2,7.1,8.6,inferred
Milton Keynes,2020-09-16,4.3,6.1,7.0,7.7,9.1,inferred
Milton Keynes,2020-09-17,4.4,6.5,7.4,8.3,9.3,inferred
Milton Keynes,2020-09-18,4.9,6.8,7.6,8.8,10.1,inferred
Milton Keynes,2020-09-19,5.8,7.5,8.1,9.1,10.8,inferred
Milton Keynes,2020-09-20,6.1,8.2,8.6,9.1,11.3,inferred
Milton Keynes,2020-09-21,6.4,8.1,9.1,9.7,11.1,inferred
Milton Keynes,2020-09-22,7.6,8.9,9.5,10.1,10.3,inferred
Milton Keynes,2020-09-23,8.3,9.3,9.5,9.7,10.7,inferred
Milton Keynes,2020-09-24,8.3,8.8,9.4,9.6,11.4,inferred
Milton Keynes,2020-09-25,7.5,8.7,9.4,9.8,13.1,inferred
Milton Keynes,2020-09-26,8.0,9.0,9.7,10.6,14.0,inferred
Milton Keynes,2020-09-27,9.0,9.7,10.6,11.5,14.1,inferred
Milton Keynes,2020-09-28,10.2,10.9,11.9,12.5,14.0,inferred
Milton Keynes,2020-09-29,11.8,12.1,13.3,13.8,14.1,inferred
Milton Keynes,2020-09-30,12.4,13.2,13.9,14.8,16.1,inferred
