area,Date,C_weekly,provenance
Wokingham,2020-09-26, 38,inferred
Wokingham,2020-09-27, 38,inferred
Wokingham,2020-09-28, 38,inferred
Wokingham,2020-09-29, 60,inferred
Wokingham,2020-09-30, 60,inferred
Wokingham,2020-10-01, 60,inferred
Wokingham,2020-10-02, 60,inferred
Wokingham,2020-10-03, 60,inferred
Wokingham,2020-10-04, 60,inferred
Wokingham,2020-10-05, 60,inferred
Wokingham,2020-10-06, 80,inferred
Wokingham,2020-10-07, 80,inferred
Wokingham,2020-10-08, 80,inferred
Wokingham,2020-10-09, 80,inferred
Wokingham,2020-10-10, 80,inferred
Wokingham,2020-10-11, 80,inferred
Wokingham,2020-10-12, 80,inferred
Wokingham,2020-10-13,147,inferred
Wokingham,2020-10-14,147,inferred
Wokingham,2020-10-15,147,inferred
Wokingham,2020-10-16,147,inferred
Wokingham,2020-10-17,147,inferred
Wokingham,2020-10-18,147,inferred
Wokingham,2020-10-19,147,inferred
Wokingham,2020-10-20,171,inferred
Wokingham,2020-10-21,171,inferred
Wokingham,2020-10-22,171,inferred
Wokingham,2020-10-23,171,inferred
Wokingham,2020-10-24,171,inferred
Wokingham,2020-10-25,171,inferred
Wokingham,2020-10-26,171,inferred
Wokingham,2020-10-27,171,inferred
Wokingham,2020-10-28,171,inferred
Wokingham,2020-10-29,171,inferred
Wokingham,2020-10-30,171,inferred
Wokingham,2020-10-31,171,inferred
Wokingham,2020-11-01,171,inferred
Wokingham,2020-11-02,171,inferred
Wokingham,2020-11-03,226,inferred
Wokingham,2020-11-04,226,inferred
Wokingham,2020-11-05,226,inferred
Wokingham,2020-11-06,226,inferred
Wokingham,2020-11-07,226,inferred
Wokingham,2020-11-08,226,inferred
Wokingham,2020-11-09,226,inferred
Wokingham,2020-11-10,213,inferred
Wokingham,2020-11-11,213,inferred
Wokingham,2020-11-12,213,inferred
Wokingham,2020-11-13,213,inferred
Wokingham,2020-11-14,213,inferred
Wokingham,2020-11-15,213,inferred
Wokingham,2020-11-16,213,inferred
Wokingham,2020-11-17,185,inferred
Wokingham,2020-11-18,185,inferred
Wokingham,2020-11-19,185,inferred
Wokingham,2020-11-20,185,inferred
Wokingham,2020-11-21,185,inferred
Wokingham,2020-11-22,185,inferred
Wokingham,2020-11-23,185,inferred
Wokingham,2020-11-24,124,projected
Wokingham,2020-11-25,124,projected
Wokingham,2020-11-26,124,projected
Wokingham,2020-11-27,124,projected
Wokingham,2020-11-28,124,projected
Wokingham,2020-11-29,124,projected
Wokingham,2020-11-30,124,projected
Wokingham,2020-12-01,186,projected
Wokingham,2020-12-02,186,projected
Wokingham,2020-12-03,186,projected
Wokingham,2020-12-04,186,projected
Wokingham,2020-12-05,186,projected
Wokingham,2020-12-06,186,projected
Wokingham,2020-12-07,186,projected
Wokingham,2020-12-08,149,projected
Wokingham,2020-12-09,149,projected
Wokingham,2020-12-10,149,projected
Wokingham,2020-12-11,149,projected
Wokingham,2020-12-12,149,projected
Wokingham,2020-12-13,149,projected
Wokingham,2020-12-14,149,projected
Wokingham,2020-12-15,126,projected
Wokingham,2020-12-16,126,projected
Wokingham,2020-12-17,126,projected
Wokingham,2020-12-18,126,projected
Wokingham,2020-12-19,126,projected
Wokingham,2020-12-20,126,projected
Wokingham,2020-12-21,126,projected
