area,Date,C_025,C_25,C_50,C_75,C_975,provenance
Wokingham,2020-12-01,11.7,18.2,23.8,28.7,38.4,projected
Wokingham,2020-12-02,10.8,17.5,22.7,28.2,40.3,projected
Wokingham,2020-12-03,10.0,16.7,21.8,27.8,42.4,projected
Wokingham,2020-12-04,9.2,16.0,21.1,27.5,44.2,projected
Wokingham,2020-12-05,8.6,15.3,20.6,27.2,45.8,projected
Wokingham,2020-12-06,8.0,14.7,20.1,27.0,47.4,projected
Wokingham,2020-12-07,7.6,14.2,19.7,26.9,49.4,projected
Wokingham,2020-12-08,7.1,13.7,19.3,26.9,51.4,projected
Wokingham,2020-12-09,6.6,13.2,18.9,26.9,53.8,projected
Wokingham,2020-12-10,6.2,12.7,18.5,26.8,56.0,projected
Wokingham,2020-12-11,5.8,12.2,18.1,26.7,59.0,projected
Wokingham,2020-12-12,5.4,11.8,17.7,26.8,61.8,projected
Wokingham,2020-12-13,5.1,11.3,17.4,26.8,64.4,projected
Wokingham,2020-12-14,4.8,11.0,17.1,26.9,68.2,projected
Wokingham,2020-12-15,4.6,10.6,16.8,26.9,72.0,projected
Wokingham,2020-12-16,4.3,10.2,16.5,27.0,76.5,projected
Wokingham,2020-12-17,4.0,9.8,16.1,27.1,81.0,projected
Wokingham,2020-12-18,3.8,9.5,15.8,27.2,86.3,projected
Wokingham,2020-12-19,3.6,9.1,15.5,27.3,91.7,projected
Wokingham,2020-12-20,3.5,8.9,15.3,27.4,97.5,projected
Wokingham,2020-12-21,3.3,8.6,15.1,27.6,103.7,projected
