area,Date,C_025,C_25,C_50,C_75,C_975,provenance
Wokingham,2020-12-01,12.9,19.4,26.1,36.6,51.4,projected
Wokingham,2020-12-02,11.9,18.7,25.6,35.1,53.1,projected
Wokingham,2020-12-03,10.8,18.0,24.9,34.0,54.8,projected
Wokingham,2020-12-04,10.0,17.3,24.1,33.2,56.7,projected
Wokingham,2020-12-05,9.2,16.7,23.5,32.8,58.5,projected
Wokingham,2020-12-06,8.6,16.2,23.0,32.6,61.0,projected
Wokingham,2020-12-07,8.1,15.6,22.6,32.4,62.9,projected
Wokingham,2020-12-08,7.5,15.1,22.2,32.2,65.4,projected
Wokingham,2020-12-09,7.1,14.5,21.7,32.1,68.4,projected
Wokingham,2020-12-10,6.6,14.0,21.3,31.9,71.5,projected
Wokingham,2020-12-11,6.2,13.5,20.8,31.8,74.9,projected
Wokingham,2020-12-12,5.8,13.0,20.4,31.8,78.5,projected
Wokingham,2020-12-13,5.5,12.5,20.0,31.8,82.6,projected
Wokingham,2020-12-14,5.2,12.2,19.7,31.8,86.5,projected
Wokingham,2020-12-15,4.9,11.8,19.3,31.7,91.2,projected
Wokingham,2020-12-16,4.6,11.3,18.9,31.9,96.2,projected
Wokingham,2020-12-17,4.3,10.9,18.5,31.9,102.8,projected
Wokingham,2020-12-18,4.1,10.5,18.2,32.0,108.7,projected
Wokingham,2020-12-19,3.9,10.2,17.8,32.2,115.6,projected
Wokingham,2020-12-20,3.7,9.9,17.5,32.3,121.7,projected
Wokingham,2020-12-21,3.6,9.6,17.2,32.4,129.3,projected
