area,Date,C_lower,C_median,C_upper
Kent,2020-07-29,3.9100699999999997,10.03682,28.85793
"Kingston upon Hull, City of",2020-07-09,0.41617,0.72764,1.17016
"Kingston upon Hull, City of",2020-07-10,0.38778,0.6816,1.10436
"Kingston upon Hull, City of",2020-07-11,0.36161,0.64872,1.08101
"Kingston upon Hull, City of",2020-07-12,0.33284,0.61763,1.0756
"Kingston upon Hull, City of",2020-07-13,0.30243000000000003,0.58614,1.0768799999999998
"Kingston upon Hull, City of",2020-07-14,0.27207,0.55447,1.08006
"Kingston upon Hull, City of",2020-07-15,0.24306,0.52327,1.0833899999999999
"Kingston upon Hull, City of",2020-07-16,0.21616999999999997,0.4931,1.08641
"Kingston upon Hull, City of",2020-07-17,0.19172,0.46426999999999996,1.08911
"Kingston upon Hull, City of",2020-07-18,0.16975,0.43692,1.09159
"Kingston upon Hull, City of",2020-07-19,0.15016,0.4111,1.09395
"Kingston upon Hull, City of",2020-07-20,0.13277,0.38676,1.09625
"Kingston upon Hull, City of",2020-07-21,0.11737,0.36386,1.0985200000000002
"Kingston upon Hull, City of",2020-07-22,0.10374000000000001,0.34231,1.1007799999999999
"Kingston upon Hull, City of",2020-07-23,0.09169,0.32203000000000004,1.10304
"Kingston upon Hull, City of",2020-07-24,0.08104,0.30296,1.1053
"Kingston upon Hull, City of",2020-07-25,0.07163,0.28502,1.1075700000000002
"Kingston upon Hull, City of",2020-07-26,0.06331,0.26814,1.10985
"Kingston upon Hull, City of",2020-07-27,0.05596,0.25226,1.1121299999999998
"Kingston upon Hull, City of",2020-07-28,0.04947,0.23731999999999998,1.1144100000000001
"Kingston upon Hull, City of",2020-07-29,0.04372,0.22326999999999997,1.1167
Kingston upon Thames,2020-07-09,0.38347,0.6469600000000001,1.05508
Kingston upon Thames,2020-07-10,0.35467,0.60255,0.9932
Kingston upon Thames,2020-07-11,0.32293,0.56393,0.9681200000000001
Kingston upon Thames,2020-07-12,0.29335,0.5362399999999999,0.9803299999999999
Kingston upon Thames,2020-07-13,0.26695,0.51679,1.01617
Kingston upon Thames,2020-07-14,0.24356,0.50233,1.06495
Kingston upon Thames,2020-07-15,0.22271999999999997,0.49055,1.12076
Kingston upon Thames,2020-07-16,0.20398,0.48013,1.18092
Kingston upon Thames,2020-07-17,0.18702,0.47038,1.2445
Kingston upon Thames,2020-07-18,0.17157,0.46097,1.31136
Kingston upon Thames,2020-07-19,0.15745,0.45178,1.38163
Kingston upon Thames,2020-07-20,0.14452,0.44277,1.45556
Kingston upon Thames,2020-07-21,0.13267,0.43393000000000004,1.5333700000000001
Kingston upon Thames,2020-07-22,0.12179000000000001,0.42525,1.61531
Kingston upon Thames,2020-07-23,0.1118,0.41673000000000004,1.7016200000000001
Kingston upon Thames,2020-07-24,0.10263,0.40838,1.7925400000000002
Kingston upon Thames,2020-07-25,0.09422,0.4002,1.88832
Kingston upon Thames,2020-07-26,0.08649,0.39218000000000003,1.98921
Kingston upon Thames,2020-07-27,0.0794,0.38431,2.0955
Kingston upon Thames,2020-07-28,0.07288,0.37661,2.2074599999999998
Kingston upon Thames,2020-07-29,0.06691,0.36906,2.3254
Kirklees,2020-07-09,14.871329999999999,19.612460000000002,26.334390000000003
Kirklees,2020-07-10,14.5753,19.30646,26.084210000000002
Kirklees,2020-07-11,14.16934,19.07763,26.3622
Kirklees,2020-07-12,13.69075,18.91838,27.05898
Kirklees,2020-07-13,13.17955,18.802570000000003,28.007590000000004
Kirklees,2020-07-14,12.66228,18.709770000000002,29.09682
Kirklees,2020-07-15,12.1536,18.627760000000002,30.26902
Kirklees,2020-07-16,11.66052,18.55027,31.4997
Kirklees,2020-07-17,11.185789999999999,18.474429999999998,32.78111
Kirklees,2020-07-18,10.730030000000001,18.39915,34.1127
Kirklees,2020-07-19,10.292910000000001,18.324070000000003,35.49649
Kirklees,2020-07-20,9.87378,18.24914,36.935190000000006
Kirklees,2020-07-21,9.471860000000001,18.17439,38.431540000000005
Kirklees,2020-07-22,9.0864,18.09988,39.98819
Kirklees,2020-07-23,8.71668,18.02563,41.60778
Kirklees,2020-07-24,8.362039999999999,17.95167,43.29291
Kirklees,2020-07-25,8.02185,17.87801,45.046279999999996
Kirklees,2020-07-26,7.6955,17.80464,46.870670000000004
Kirklees,2020-07-27,7.38243,17.73157,48.76894
Kirklees,2020-07-28,7.082089999999999,17.65881,50.7441
Kirklees,2020-07-29,6.79398,17.58634,52.79926
Knowsley,2020-07-09,0.84339,1.36519,2.06447
Knowsley,2020-07-10,0.71792,1.16757,1.77672
Knowsley,2020-07-11,0.61114,1.01385,1.5831600000000001
Knowsley,2020-07-12,0.5240199999999999,0.90004,1.46694
Knowsley,2020-07-13,0.453,0.81398,1.3977700000000002
Knowsley,2020-07-14,0.39431,0.74557,1.35345
Knowsley,2020-07-15,0.34498,0.68819,1.3209
Knowsley,2020-07-16,0.30286,0.6379,1.29344
Knowsley,2020-07-17,0.26647,0.59251,1.26799
Knowsley,2020-07-18,0.23476,0.55085,1.2433299999999998
Knowsley,2020-07-19,0.20697,0.5123,1.21907
Knowsley,2020-07-20,0.18255,0.47647,1.19513
Knowsley,2020-07-21,0.16103,0.44314,1.17153
Knowsley,2020-07-22,0.14207,0.41213,1.14832
Knowsley,2020-07-23,0.12534,0.38326,1.12553
Knowsley,2020-07-24,0.11058,0.3564,1.1031600000000001
Knowsley,2020-07-25,0.09755,0.33142,1.08122
Knowsley,2020-07-26,0.08606,0.30819,1.05972
Knowsley,2020-07-27,0.07592,0.28658,1.03864
Knowsley,2020-07-28,0.06698,0.26648,1.01799
Knowsley,2020-07-29,0.05909,0.2478,0.99774
Lambeth,2020-07-09,0.9956299999999999,1.60124,2.55356
Lambeth,2020-07-10,1.1593799999999999,1.87847,3.03051
Lambeth,2020-07-11,1.2404600000000001,2.06193,3.4569300000000003
Lambeth,2020-07-12,1.26185,2.1853599999999997,3.88286
Lambeth,2020-07-13,1.24895,2.27917,4.34012
Lambeth,2020-07-14,1.21908,2.36156,4.84629
Lambeth,2020-07-15,1.18212,2.44156,5.41178
Lambeth,2020-07-16,1.1430799999999999,2.52303,6.04448
Lambeth,2020-07-17,1.1042299999999998,2.60732,6.7521
Lambeth,2020-07-18,1.06646,2.69483,7.5430600000000005
Lambeth,2020-07-19,1.0300200000000002,2.78559,8.42689
Lambeth,2020-07-20,0.9949399999999999,2.8796,9.41437
Lambeth,2020-07-21,0.96114,2.97689,10.51758
Lambeth,2020-07-22,0.92856,3.0775200000000003,11.750060000000001
Lambeth,2020-07-23,0.8971100000000001,3.1815599999999997,13.12698
Lambeth,2020-07-24,0.86675,3.28913,14.665239999999999
Lambeth,2020-07-25,0.83742,3.4003400000000004,16.38375
Lambeth,2020-07-26,0.80909,3.51531,18.30365
Lambeth,2020-07-27,0.78172,3.6341699999999997,20.448529999999998
Lambeth,2020-07-28,0.75527,3.75704,22.84475
Lambeth,2020-07-29,0.72972,3.88407,25.52177
Lanarkshire,2020-07-09,0.54905,0.91375,1.4344
Lanarkshire,2020-07-10,0.48191999999999996,0.80665,1.27663
Lanarkshire,2020-07-11,0.4214,0.7222,1.18065
Lanarkshire,2020-07-12,0.37016,0.66047,1.1374
Lanarkshire,2020-07-13,0.32711,0.61444,1.12554
Lanarkshire,2020-07-14,0.29057,0.578,1.12945
Lanarkshire,2020-07-15,0.2591,0.54715,1.14026
Lanarkshire,2020-07-16,0.23162,0.51959,1.15365
Lanarkshire,2020-07-17,0.20736999999999997,0.49413,1.16782
Lanarkshire,2020-07-18,0.18583,0.47018000000000004,1.18212
Lanarkshire,2020-07-19,0.16660999999999998,0.44745,1.1964299999999999
Lanarkshire,2020-07-20,0.14941,0.42582,1.21076
Lanarkshire,2020-07-21,0.13401,0.40521999999999997,1.22516
Lanarkshire,2020-07-22,0.12019,0.38559,1.23968
Lanarkshire,2020-07-23,0.1078,0.3669,1.25434
Lanarkshire,2020-07-24,0.09669,0.34911,1.2691700000000001
Lanarkshire,2020-07-25,0.08672,0.33218000000000003,1.28417
Lanarkshire,2020-07-26,0.07778,0.31606999999999996,1.29934
Lanarkshire,2020-07-27,0.06976,0.30073,1.3147
Lanarkshire,2020-07-28,0.06257,0.28614,1.33023
Lanarkshire,2020-07-29,0.05612,0.27226,1.34595
Lancashire,2020-07-09,11.71973,15.815389999999999,21.56887
Lancashire,2020-07-10,12.54682,17.01899,23.37791
Lancashire,2020-07-11,12.91863,17.84662,25.13319
Lancashire,2020-07-12,12.97621,18.4497,26.97867
Lancashire,2020-07-13,12.8576,18.94324,28.9606
Lancashire,2020-07-14,12.65364,19.39426,31.096590000000003
Lancashire,2020-07-15,12.41475,19.835929999999998,33.39676
Lancashire,2020-07-16,12.16569,20.2825,35.870779999999996
Lancashire,2020-07-17,11.9172,20.739160000000002,38.52977
Lancashire,2020-07-18,11.67326,21.207320000000003,41.38649
Lancashire,2020-07-19,11.43491,21.68713,44.45517
Lancashire,2020-07-20,11.20214,22.17851,47.7514
Lancashire,2020-07-21,10.97462,22.68141,51.29201
Lancashire,2020-07-22,10.75205,23.19589,55.09511
Lancashire,2020-07-23,10.53416,23.72212,59.18017
Lancashire,2020-07-24,10.32077,24.26032,63.56811999999999
Lancashire,2020-07-25,10.11175,24.81073,68.28142
Lancashire,2020-07-26,9.90697,25.37363,73.34418000000001
Lancashire,2020-07-27,9.706339999999999,25.9493,78.78232
Lancashire,2020-07-28,9.509780000000001,26.53803,84.62366999999999
Lancashire,2020-07-29,9.3172,27.14012,90.89814
Leeds,2020-07-09,4.51884,6.41034,8.99511
Leeds,2020-07-10,4.45004,6.33966,8.9475
Leeds,2020-07-11,4.32357,6.257969999999999,9.0208
Leeds,2020-07-12,4.12805,6.1307599999999995,9.13395
Leeds,2020-07-13,3.89004,5.96908,9.25705
Leeds,2020-07-14,3.63479,5.7887699999999995,9.38055
Leeds,2020-07-15,3.37921,5.60149,9.50262
Leeds,2020-07-16,3.13286,5.41421,9.62378
Leeds,2020-07-17,2.9003200000000002,5.23053,9.74494
Leeds,2020-07-18,2.68323,5.05207,9.8668
Leeds,2020-07-19,2.4817,4.8794,9.9898
Leeds,2020-07-20,2.2951200000000003,4.7126,10.11417
Leeds,2020-07-21,2.12255,4.55156,10.24003
Leeds,2020-07-22,1.963,4.39607,10.36745
Leeds,2020-07-23,1.81548,4.24593,10.49645
Leeds,2020-07-24,1.6790900000000002,4.1009400000000005,10.62706
Leeds,2020-07-25,1.5529700000000002,3.9609199999999998,10.7593
Leeds,2020-07-26,1.4363299999999999,3.8256900000000003,10.893180000000001
Leeds,2020-07-27,1.32846,3.6950800000000004,11.028739999999999
Leeds,2020-07-28,1.2287,3.56892,11.16597
Leeds,2020-07-29,1.1364299999999998,3.44708,11.30492
Leicester,2020-07-09,47.78768,62.31519,81.99691
Leicester,2020-07-10,47.47817,62.16941,82.2647
Leicester,2020-07-11,46.558859999999996,61.91038,83.60361999999999
Leicester,2020-07-12,45.220290000000006,61.620909999999995,85.85109
Leicester,2020-07-13,43.66649,61.3282,88.66674
Leicester,2020-07-14,42.034690000000005,61.03969,91.81358
Leicester,2020-07-15,40.40226,60.756119999999996,95.16556
Leicester,2020-07-16,38.80744,60.47648,98.66776
Leicester,2020-07-17,37.266490000000005,60.19965,102.30212
Leicester,2020-07-18,35.78456,59.924890000000005,106.06688
Leicester,2020-07-19,34.36181,59.65175,109.96633999999999
Leicester,2020-07-20,32.99643,59.38,114.00653999999999
Leicester,2020-07-21,31.686009999999996,59.10953000000001,118.1937
Leicester,2020-07-22,30.42813,58.840309999999995,122.53393
Leicester,2020-07-23,29.220470000000002,58.572309999999995,127.03323999999999
Leicester,2020-07-24,28.0609,58.305519999999994,131.69765
Leicester,2020-07-25,26.94742,58.03995,136.5333
Leicester,2020-07-26,25.87817,57.77559,141.5465
Leicester,2020-07-27,24.85136,57.51242,146.74376999999998
Leicester,2020-07-28,23.865289999999998,57.25046,152.13189
Leicester,2020-07-29,22.91835,56.98969,157.71784
Leicestershire,2020-07-09,11.354610000000001,15.234079999999999,20.73529
Leicestershire,2020-07-10,11.21471,15.11111,20.69286
Leicestershire,2020-07-11,10.93229,14.96773,20.95358
Leicestershire,2020-07-12,10.53817,14.80231,21.439120000000003
Leicestershire,2020-07-13,10.08458,14.62341,22.05655
Leicestershire,2020-07-14,9.61019,14.438310000000001,22.7464
Leicestershire,2020-07-15,9.13803,14.25155,23.47831
Leicestershire,2020-07-16,8.67995,14.065520000000001,24.23937
Leicestershire,2020-07-17,8.24117,13.881310000000001,25.02535
Leicestershire,2020-07-18,7.82338,13.69938,25.83575
Leicestershire,2020-07-19,7.426539999999999,13.51984,26.6714
Leicestershire,2020-07-20,7.04995,13.3427,27.533409999999996
Leicestershire,2020-07-21,6.6926,13.167929999999998,28.422929999999997
Leicestershire,2020-07-22,6.3535,12.99547,29.341009999999997
Leicestershire,2020-07-23,6.03167,12.825280000000001,30.28868
Leicestershire,2020-07-24,5.72618,12.65734,31.266920000000002
Leicestershire,2020-07-25,5.4362,12.491589999999999,32.276759999999996
Leicestershire,2020-07-26,5.16092,12.32802,33.31921
Leicestershire,2020-07-27,4.89958,12.16659,34.39532
Leicestershire,2020-07-28,4.65148,12.00727,35.5062
Leicestershire,2020-07-29,4.41594,11.85004,36.65295
Lewisham,2020-07-09,0.33295,0.5979399999999999,0.96926
Lewisham,2020-07-10,0.47805,0.86375,1.4119899999999999
Lewisham,2020-07-11,0.57531,1.05977,1.77846
Lewisham,2020-07-12,0.6171800000000001,1.1745700000000001,2.05645
Lewisham,2020-07-13,0.62068,1.2361,2.28872
Lewisham,2020-07-14,0.60223,1.26912,2.50976
Lewisham,2020-07-15,0.57308,1.28901,2.7391400000000004
Lewisham,2020-07-16,0.53987,1.30376,2.9864599999999997
Lewisham,2020-07-17,0.5060899999999999,1.3169899999999999,3.2562900000000004
Lewisham,2020-07-18,0.47338,1.33009,3.5513
Lewisham,2020-07-19,0.44243000000000005,1.34349,3.87365
Lewisham,2020-07-20,0.41341000000000006,1.35723,4.225630000000001
Lewisham,2020-07-21,0.3863,1.3712799999999998,4.60974
Lewisham,2020-07-22,0.36101,1.38555,5.02884
Lewisham,2020-07-23,0.33741,1.4000299999999999,5.48606
Lewisham,2020-07-24,0.31537,1.41468,5.98485
Lewisham,2020-07-25,0.29478000000000004,1.42949,6.52899
Lewisham,2020-07-26,0.27555,1.44446,7.1226
Lewisham,2020-07-27,0.25758000000000003,1.45959,7.77018
Lewisham,2020-07-28,0.24078000000000002,1.4748700000000001,8.47664
Lewisham,2020-07-29,0.22507,1.49032,9.24733
Lincolnshire,2020-07-09,2.68804,3.9251199999999997,5.75536
Lincolnshire,2020-07-10,2.64019,3.87621,5.729080000000001
Lincolnshire,2020-07-11,2.5429,3.81026,5.79812
Lincolnshire,2020-07-12,2.42103,3.7492900000000002,5.96689
Lincolnshire,2020-07-13,2.29053,3.6961800000000005,6.20199
Lincolnshire,2020-07-14,2.16019,3.64911,6.47674
Lincolnshire,2020-07-15,2.0343,3.60583,6.776089999999999
Lincolnshire,2020-07-16,1.9146299999999998,3.56474,7.09328
Lincolnshire,2020-07-17,1.80168,3.5249099999999998,7.426010000000001
Lincolnshire,2020-07-18,1.6953799999999999,3.48584,7.77405
Lincolnshire,2020-07-19,1.59541,3.44731,8.13799
Lincolnshire,2020-07-20,1.50142,3.4092300000000004,8.51867
Lincolnshire,2020-07-21,1.41301,3.3715599999999997,8.917
Lincolnshire,2020-07-22,1.32984,3.3343,9.333860000000001
Lincolnshire,2020-07-23,1.25159,3.29745,9.77018
Lincolnshire,2020-07-24,1.17795,3.261,10.22688
Lincolnshire,2020-07-25,1.10865,3.22494,10.704930000000001
Lincolnshire,2020-07-26,1.0434299999999999,3.18929,11.20532
Lincolnshire,2020-07-27,0.98205,3.15402,11.7291
Lincolnshire,2020-07-28,0.9242799999999999,3.11915,12.27737
Lincolnshire,2020-07-29,0.8699,3.08466,12.85126
Liverpool,2020-07-09,3.4604,4.8963,7.0508
Liverpool,2020-07-10,3.26499,4.64104,6.7291
Liverpool,2020-07-11,3.06135,4.42919,6.58937
Liverpool,2020-07-12,2.8585700000000003,4.25703,6.593030000000001
Liverpool,2020-07-13,2.6628,4.11153,6.67973
Liverpool,2020-07-14,2.47725,3.98221,6.807939999999999
Liverpool,2020-07-15,2.30318,3.8625300000000005,6.95512
Liverpool,2020-07-16,2.1407700000000003,3.74891,7.1108199999999995
Liverpool,2020-07-17,1.9896200000000002,3.6395699999999995,7.27095
Liverpool,2020-07-18,1.8491099999999998,3.5337099999999997,7.4343
Liverpool,2020-07-19,1.7185400000000002,3.43094,7.60073
Liverpool,2020-07-20,1.59723,3.3311300000000004,7.770460000000001
Liverpool,2020-07-21,1.4844899999999999,3.2341599999999997,7.94372
Liverpool,2020-07-22,1.37974,3.13999,8.12071
Liverpool,2020-07-23,1.2823799999999999,3.04853,8.30159
Liverpool,2020-07-24,1.1919,2.95973,8.486469999999999
Liverpool,2020-07-25,1.1078,2.8735,8.675460000000001
Liverpool,2020-07-26,1.0296399999999999,2.78979,8.86866
Liverpool,2020-07-27,0.957,2.70851,9.06616
Liverpool,2020-07-28,0.8894799999999999,2.6296,9.26806
Liverpool,2020-07-29,0.8267200000000001,2.5529900000000003,9.47445
Lothian,2020-07-09,0.5125,0.85945,1.37332
Lothian,2020-07-10,0.4617,0.77912,1.2564899999999999
Lothian,2020-07-11,0.41184,0.71278,1.19153
Lothian,2020-07-12,0.36767,0.66404,1.17476
Lothian,2020-07-13,0.32943,0.62797,1.18739
Lothian,2020-07-14,0.29625,0.59963,1.2151399999999999
Lothian,2020-07-15,0.26719,0.57567,1.24989
Lothian,2020-07-16,0.24145,0.55414,1.28778
Lothian,2020-07-17,0.21846999999999997,0.53405,1.3272700000000002
Lothian,2020-07-18,0.19782,0.5149100000000001,1.3678700000000001
Lothian,2020-07-19,0.17919000000000002,0.49651000000000006,1.40952
Lothian,2020-07-20,0.16235,0.47876,1.45228
Lothian,2020-07-21,0.14711,0.46163000000000004,1.49625
Lothian,2020-07-22,0.1333,0.44509,1.54151
Lothian,2020-07-23,0.12079000000000001,0.42913999999999997,1.58812
Lothian,2020-07-24,0.10945999999999999,0.41375,1.63612
Lothian,2020-07-25,0.09919,0.39891,1.6855799999999999
Lothian,2020-07-26,0.08988,0.3846,1.73652
Lothian,2020-07-27,0.08144,0.3708,1.7890099999999998
Lothian,2020-07-28,0.0738,0.3575,1.8430900000000001
Lothian,2020-07-29,0.06687,0.34467,1.8988
Luton,2020-07-09,2.65964,3.9185300000000005,5.69969
Luton,2020-07-10,2.5038400000000003,3.70914,5.436640000000001
Luton,2020-07-11,2.3530599999999997,3.5594300000000003,5.36845
Luton,2020-07-12,2.2060299999999997,3.4518800000000005,5.4402
Luton,2020-07-13,2.0645599999999997,3.36891,5.590269999999999
Luton,2020-07-14,1.93005,3.29885,5.77965
Luton,2020-07-15,1.80322,3.23517,5.98848
Luton,2020-07-16,1.6842099999999998,3.17463,6.2083
Luton,2020-07-17,1.57284,3.1158099999999997,6.43624
Luton,2020-07-18,1.46876,3.05815,6.671819999999999
Luton,2020-07-19,1.37154,3.00149,6.915360000000001
Luton,2020-07-20,1.2807600000000001,2.94578,7.16736
Luton,2020-07-21,1.196,2.89105,7.428310000000001
Luton,2020-07-22,1.11685,2.83728,7.69866
Luton,2020-07-23,1.04295,2.7845,7.9788
Luton,2020-07-24,0.9739399999999999,2.7326900000000003,8.26913
Luton,2020-07-25,0.9094899999999999,2.6818400000000002,8.57001
Luton,2020-07-26,0.8493200000000001,2.63193,8.881839999999999
Luton,2020-07-27,0.7931199999999999,2.58295,9.20502
Luton,2020-07-28,0.74064,2.53488,9.53996
Luton,2020-07-29,0.6916399999999999,2.4877,9.887089999999999
Manchester,2020-07-09,8.22661,11.15427,15.20592
Manchester,2020-07-10,8.14954,11.10038,15.227920000000001
Manchester,2020-07-11,7.99705,11.0779,15.54597
Manchester,2020-07-12,7.75662,11.03703,16.0357
Manchester,2020-07-13,7.46117,10.97533,16.61644
Manchester,2020-07-14,7.14089,10.899610000000001,17.24663
Manchester,2020-07-15,6.81553,10.816310000000001,17.908479999999997
Manchester,2020-07-16,6.49605,10.72964,18.59611
Manchester,2020-07-17,6.18771,10.641910000000001,19.3087
Manchester,2020-07-18,5.8926099999999995,10.55423,20.04723
Manchester,2020-07-19,5.6112,10.4671,20.81312
Manchester,2020-07-20,5.34323,10.38067,21.607789999999998
Manchester,2020-07-21,5.08816,10.29498,22.432579999999998
Manchester,2020-07-22,4.8453599999999994,10.21004,23.28876
Manchester,2020-07-23,4.6142199999999995,10.12583,24.17759
Manchester,2020-07-24,4.39414,10.04232,25.10033
Manchester,2020-07-25,4.18459,9.9595,26.05829
Manchester,2020-07-26,3.98504,9.87738,27.052809999999997
Manchester,2020-07-27,3.79501,9.79593,28.085290000000004
Manchester,2020-07-28,3.61405,9.715160000000001,29.15717
Manchester,2020-07-29,3.4417199999999997,9.63505,30.26997
Medway,2020-07-09,1.2978399999999999,2.02407,3.0676
Medway,2020-07-10,1.27004,1.9920200000000001,3.04363
Medway,2020-07-11,1.21688,1.9501,3.0697200000000002
Medway,2020-07-12,1.14848,1.90619,3.1423
Medway,2020-07-13,1.07359,1.86263,3.24398
Medway,2020-07-14,0.99797,1.82011,3.36205
Medway,2020-07-15,0.9248299999999999,1.77875,3.4896199999999995
Medway,2020-07-16,0.85572,1.73849,3.6236099999999998
Medway,2020-07-17,0.7912,1.69924,3.76295
Medway,2020-07-18,0.73133,1.66094,3.9074699999999996
Medway,2020-07-19,0.67594,1.62354,4.05734
Medway,2020-07-20,0.62474,1.58699,4.21281
Medway,2020-07-21,0.57743,1.55126,4.3741699999999994
Medway,2020-07-22,0.53373,1.51634,4.54166
Medway,2020-07-23,0.49333999999999995,1.48221,4.71555
Medway,2020-07-24,0.45602,1.44885,4.89609
Medway,2020-07-25,0.42152,1.41624,5.08355
Medway,2020-07-26,0.38964,1.38436,5.27818
Medway,2020-07-27,0.36017,1.3532,5.4802599999999995
Medway,2020-07-28,0.33293,1.32274,5.69008
Medway,2020-07-29,0.30775,1.29296,5.90793
Merthyr Tydfil,2020-07-09,0.27355999999999997,0.47898999999999997,0.78156
Merthyr Tydfil,2020-07-10,0.23609000000000002,0.4157,0.68384
Merthyr Tydfil,2020-07-11,0.20776999999999998,0.37423,0.63576
Merthyr Tydfil,2020-07-12,0.18398,0.34423000000000004,0.61532
Merthyr Tydfil,2020-07-13,0.16309,0.3203,0.6082
Merthyr Tydfil,2020-07-14,0.14447000000000002,0.29966,0.6066600000000001
Merthyr Tydfil,2020-07-15,0.12780999999999998,0.28098,0.6070300000000001
Merthyr Tydfil,2020-07-16,0.11295,0.26365,0.6078399999999999
Merthyr Tydfil,2020-07-17,0.09973,0.24741999999999997,0.60859
Merthyr Tydfil,2020-07-18,0.088,0.23215,0.60916
Merthyr Tydfil,2020-07-19,0.07762000000000001,0.2178,0.6096
Merthyr Tydfil,2020-07-20,0.06845,0.2043,0.60995
Merthyr Tydfil,2020-07-21,0.06035,0.19162,0.61025
Merthyr Tydfil,2020-07-22,0.0532,0.17972,0.61053
Merthyr Tydfil,2020-07-23,0.0469,0.16855,0.6108
Merthyr Tydfil,2020-07-24,0.041339999999999995,0.15807000000000002,0.61106
Merthyr Tydfil,2020-07-25,0.03644,0.14825,0.61133
Merthyr Tydfil,2020-07-26,0.032119999999999996,0.13903,0.61159
Merthyr Tydfil,2020-07-27,0.028319999999999998,0.13038,0.61185
Merthyr Tydfil,2020-07-28,0.02496,0.12228,0.61212
Merthyr Tydfil,2020-07-29,0.022,0.11467999999999999,0.61238
Merton,2020-07-09,0.44372,0.7631899999999999,1.19485
Merton,2020-07-10,0.41481999999999997,0.7185699999999999,1.13573
Merton,2020-07-11,0.38256,0.68128,1.11602
Merton,2020-07-12,0.35099,0.65422,1.1325100000000001
Merton,2020-07-13,0.32142,0.63437,1.17109
Merton,2020-07-14,0.29420999999999997,0.61874,1.2215
Merton,2020-07-15,0.26933,0.60533,1.27819
Merton,2020-07-16,0.24661,0.59304,1.3387
Merton,2020-07-17,0.22585,0.58131,1.4022
Merton,2020-07-18,0.20688,0.56991,1.46854
Merton,2020-07-19,0.18952,0.55875,1.5378399999999999
Merton,2020-07-20,0.17363,0.54779,1.6103
Merton,2020-07-21,0.15908,0.53703,1.68612
Merton,2020-07-22,0.14576,0.52647,1.76547
Merton,2020-07-23,0.13355,0.5161100000000001,1.84854
Merton,2020-07-24,0.12236,0.50595,1.93553
Merton,2020-07-25,0.11210999999999999,0.49599,2.0266
Merton,2020-07-26,0.10272,0.48622,2.12195
Merton,2020-07-27,0.09412000000000001,0.47665,2.2218
Merton,2020-07-28,0.08624,0.46726,2.32634
Merton,2020-07-29,0.07902,0.45806,2.4358
Middlesbrough,2020-07-09,0.34739000000000003,0.59958,1.02886
Middlesbrough,2020-07-10,0.32158000000000003,0.55865,0.96924
Middlesbrough,2020-07-11,0.29241999999999996,0.52131,0.94324
Middlesbrough,2020-07-12,0.26434,0.49212,0.9507200000000001
Middlesbrough,2020-07-13,0.23861999999999997,0.46939,0.9792
Middlesbrough,2020-07-14,0.21545999999999998,0.45082,1.01898
Middlesbrough,2020-07-15,0.19471,0.43468999999999997,1.06464
Middlesbrough,2020-07-16,0.17609,0.41998,1.11368
Middlesbrough,2020-07-17,0.15935,0.40613,1.1652
Middlesbrough,2020-07-18,0.14426,0.39288,1.21898
Middlesbrough,2020-07-19,0.13063,0.3801,1.27509
Middlesbrough,2020-07-20,0.11830999999999998,0.36774,1.3336700000000001
Middlesbrough,2020-07-21,0.10717,0.35577,1.39489
Middlesbrough,2020-07-22,0.09707,0.34419,1.45889
Middlesbrough,2020-07-23,0.08793,0.33297,1.5258200000000002
Middlesbrough,2020-07-24,0.07965,0.32211999999999996,1.59581
Middlesbrough,2020-07-25,0.07215,0.31162,1.6690099999999999
Middlesbrough,2020-07-26,0.06536,0.30146,1.7455599999999998
Middlesbrough,2020-07-27,0.059210000000000006,0.29163,1.8256299999999999
Middlesbrough,2020-07-28,0.05363,0.28212,1.9093799999999999
Middlesbrough,2020-07-29,0.04858,0.27293,1.9969599999999998
Midlothian,2020-07-09,0.05221,0.08756,0.13990999999999998
Midlothian,2020-07-10,0.04704,0.07937000000000001,0.12800999999999998
Midlothian,2020-07-11,0.041960000000000004,0.07262,0.12139000000000001
Midlothian,2020-07-12,0.03746,0.06765,0.11968
Midlothian,2020-07-13,0.03356,0.06397,0.12097000000000001
Midlothian,2020-07-14,0.030180000000000002,0.06109,0.12379000000000001
Midlothian,2020-07-15,0.027219999999999998,0.05865,0.12733
Midlothian,2020-07-16,0.0246,0.05645,0.13119
Midlothian,2020-07-17,0.02226,0.05441,0.13522
Midlothian,2020-07-18,0.02015,0.05246,0.13935
Midlothian,2020-07-19,0.01826,0.05058,0.14359
Midlothian,2020-07-20,0.01654,0.04877,0.14795
Midlothian,2020-07-21,0.01499,0.04703,0.15242999999999998
Midlothian,2020-07-22,0.013580000000000002,0.04534,0.15704
Midlothian,2020-07-23,0.01231,0.04372,0.16179000000000002
Midlothian,2020-07-24,0.01115,0.04215,0.16668
Midlothian,2020-07-25,0.0101,0.040639999999999996,0.17172
Midlothian,2020-07-26,0.00916,0.03918,0.17690999999999998
Midlothian,2020-07-27,0.0083,0.03778,0.18225999999999998
Midlothian,2020-07-28,0.007520000000000001,0.03642,0.18777
Midlothian,2020-07-29,0.006809999999999999,0.03511,0.19344
Milton Keynes,2020-07-09,0.4316,0.72635,1.15745
Milton Keynes,2020-07-10,0.39826,0.67428,1.08392
Milton Keynes,2020-07-11,0.36656,0.63539,1.05576
Milton Keynes,2020-07-12,0.33552,0.60463,1.05772
Milton Keynes,2020-07-13,0.30566,0.57858,1.07576
