NHS Region,Date,Median,Lower 95% CrI,Upper 95% CrI
Midlands,2020-02-17,2.67066643878842,2.50054627215839,2.82886839499564
North East and Yorkshire,2020-11-08,1.14219720400179,1.03043909875054,1.25176037696324
North East and Yorkshire,2020-11-07,1.14388961964152,1.0314509937063,1.25486533188901
North East and Yorkshire,2020-11-06,1.14559550951298,1.03244893795096,1.25776331366734
North East and Yorkshire,2020-11-05,1.14726695836849,1.03343242147081,1.26044655054996
North East and Yorkshire,2020-11-04,1.14882700596089,1.0344141557809,1.26298560355542
North East and Yorkshire,2020-11-03,1.15018443177293,1.03542363217833,1.26549112422652
North East and Yorkshire,2020-11-02,0.920793371318986,0.830332554044201,1.01331626286647
North East and Yorkshire,2020-11-01,0.921838886956756,0.831026710467535,1.0150332850019
North East and Yorkshire,2020-10-31,0.922814232716587,0.831749107559393,1.01674691306153
North East and Yorkshire,2020-10-30,0.923806189528834,0.832512598418511,1.01845633773053
North East and Yorkshire,2020-10-29,0.924839326824386,0.833323759042546,1.02035704939592
North East and Yorkshire,2020-10-28,0.925942635835306,0.834167769725056,1.02235095022796
North East and Yorkshire,2020-10-27,0.926981509863028,0.835046222756991,1.02433963525905
North East and Yorkshire,2020-10-26,0.923799841836477,0.831589178697625,1.02125241666835
North East and Yorkshire,2020-10-25,0.925124323655612,0.83241500351688,1.02320687295587
North East and Yorkshire,2020-10-24,0.926626315621909,0.833274224712198,1.0251697536025
North East and Yorkshire,2020-10-23,0.927875106292318,0.834169072438693,1.02712725591123
North East and Yorkshire,2020-10-22,0.929013667125634,0.835099930074653,1.02907589590928
North East and Yorkshire,2020-10-21,0.930346591585065,0.836058674270011,1.03099642633048
North East and Yorkshire,2020-10-20,0.931568943101188,0.837026921390393,1.03285369703875
North East and Yorkshire,2020-10-19,1.11623065049829,1.00140578619086,1.23426169999172
North East and Yorkshire,2020-10-18,1.11840550300928,1.00310136075808,1.2372254622526
North East and Yorkshire,2020-10-17,1.12056360863096,1.00479934404346,1.24006557080976
North East and Yorkshire,2020-10-16,1.12267004270625,1.00650154378076,1.24278354992529
North East and Yorkshire,2020-10-15,1.12457484794313,1.00820698318989,1.24511029980591
North East and Yorkshire,2020-10-14,1.12651461442946,1.00989930525721,1.24732558073843
North East and Yorkshire,2020-10-13,1.1285766388435,1.01154356568991,1.24973707624388
North East and Yorkshire,2020-10-12,1.23356981009489,1.08873262157353,1.39278393887417
North East and Yorkshire,2020-10-11,1.23564418807396,1.09002927241265,1.39546226413167
North East and Yorkshire,2020-10-10,1.23778376413784,1.09130439838879,1.39795745324407
North East and Yorkshire,2020-10-09,1.23956234982047,1.09256076177745,1.4001267212901
North East and Yorkshire,2020-10-08,1.24128508708643,1.09379839608363,1.40214999465454
North East and Yorkshire,2020-10-07,1.24291438213533,1.0950013311094,1.40405120238918
North East and Yorkshire,2020-10-06,1.24442590986714,1.09613470678126,1.40583374982823
North East and Yorkshire,2020-10-05,1.40076144224609,1.23875036127183,1.58608712434615
North East and Yorkshire,2020-10-04,1.40240616663901,1.2403895241665,1.58801040989472
North East and Yorkshire,2020-10-03,1.40395588564594,1.24195525909848,1.58975483838967
North East and Yorkshire,2020-10-02,1.40552862400971,1.24345261180616,1.59134502550329
North East and Yorkshire,2020-10-01,1.40730801527779,1.24485603525795,1.59277673216662
North East and Yorkshire,2020-09-30,1.40901200702916,1.24618137661821,1.59417695737523
North East and Yorkshire,2020-09-29,1.41056381275785,1.24721216574132,1.59577836078135
North East and Yorkshire,2020-09-28,1.50531059171804,1.31763425554979,1.7091237079553
North East and Yorkshire,2020-09-27,1.5063420926732,1.31848123039455,1.71057305654972
North East and Yorkshire,2020-09-26,1.50728702370888,1.31927762962874,1.71186401252482
North East and Yorkshire,2020-09-25,1.50815218394067,1.32002766012501,1.71301273997341
North East and Yorkshire,2020-09-24,1.50904555807235,1.32073471037827,1.71403417677993
North East and Yorkshire,2020-09-23,1.50987828862476,1.32139440779859,1.71494523680668
North East and Yorkshire,2020-09-22,1.51064553735872,1.3219925836346,1.71576546285598
North East and Yorkshire,2020-09-21,1.55577681872831,1.36416398300338,1.78096651137944
North East and Yorkshire,2020-09-20,1.55643381084888,1.36471992543133,1.78172825591128
North East and Yorkshire,2020-09-19,1.55702787200067,1.36523776501656,1.78239512284329
North East and Yorkshire,2020-09-18,1.55756509156323,1.36572025744463,1.78297806704706
North East and Yorkshire,2020-09-17,1.5580509124503,1.36616986880793,1.78348679154287
North East and Yorkshire,2020-09-16,1.55848878984685,1.36658708384507,1.78393277983772
North East and Yorkshire,2020-09-15,1.5588798894371,1.36696987425431,1.78433034604338
North East and Yorkshire,2020-09-14,1.51272553669572,1.3049671354664,1.7956940534156
North East and Yorkshire,2020-09-13,1.51297078952071,1.30515497231018,1.79609457353132
North East and Yorkshire,2020-09-12,1.51319370057221,1.3053313336955,1.79644460995888
North East and Yorkshire,2020-09-11,1.51339594908852,1.30549690814006,1.79674961021599
North East and Yorkshire,2020-09-10,1.51357920899103,1.30565233760381,1.79701452859193
North East and Yorkshire,2020-09-09,1.51374624257346,1.30579782198871,1.79724724279416
North East and Yorkshire,2020-09-08,1.51390117532216,1.30593297385331,1.79745960233005
North East and Yorkshire,2020-09-07,1.35965081936566,1.15806164124262,1.54212804041383
North East and Yorkshire,2020-09-06,1.35978021938421,1.15815522249615,1.54230696017883
North East and Yorkshire,2020-09-05,1.35990114992778,1.15824585342694,1.54246925227687
North East and Yorkshire,2020-09-04,1.36001409047363,1.15833367682535,1.54261621248268
North East and Yorkshire,2020-09-03,1.36011954401718,1.15841876560017,1.54274910609514
North East and Yorkshire,2020-09-02,1.36021831985679,1.15850085790402,1.54287026801511
North East and Yorkshire,2020-09-01,1.36031159117609,1.15857931864118,1.54298344612387
North East and Yorkshire,2020-08-31,1.26430550058004,1.11559164029981,1.47053316457135
North East and Yorkshire,2020-08-30,1.26438817491761,1.11564680426645,1.47061372273199
North East and Yorkshire,2020-08-29,1.26446667728791,1.11570069105686,1.47068775226429
North East and Yorkshire,2020-08-28,1.26454120339952,1.11575332833597,1.47075564259341
North East and Yorkshire,2020-08-27,1.26461192321416,1.11580474473854,1.47081784869269
North East and Yorkshire,2020-08-26,1.26467907481517,1.11585497851503,1.47087550483279
North East and Yorkshire,2020-08-25,1.26474304657391,1.11590408155927,1.47093056744752
North East and Yorkshire,2020-08-24,1.13774657138936,0.9988163267952,1.35108303295148
North East and Yorkshire,2020-08-23,1.13778341988853,0.998847546919544,1.35114470569819
North East and Yorkshire,2020-08-22,1.13781925819024,0.998878775457724,1.35120240703999
North East and Yorkshire,2020-08-21,1.13785409302023,0.998910006111208,1.35125630212544
North East and Yorkshire,2020-08-20,1.13788795491694,0.998941232114846,1.35130660179075
North East and Yorkshire,2020-08-19,1.13792099524148,0.998972473373231,1.35135397757904
North East and Yorkshire,2020-08-18,1.13795350711623,0.999003792713913,1.35139968072483
North East and Yorkshire,2020-08-17,1.05708930250897,0.879045136806709,1.20592834880661
North East and Yorkshire,2020-08-16,1.05712972014242,0.879066096858265,1.20597339625842
North East and Yorkshire,2020-08-15,1.05716964911012,0.879087638322118,1.2060166229497
North East and Yorkshire,2020-08-14,1.0572090701026,0.879109788615767,1.20605810460747
North East and Yorkshire,2020-08-13,1.0572479953165,0.87913254752635,1.20609790815314
North East and Yorkshire,2020-08-12,1.05728658817544,0.879155821536297,1.20613608303079
North East and Yorkshire,2020-08-11,1.05732518988399,0.879179418924839,1.20617266847505
North East and Yorkshire,2020-08-10,1.0180339940714,0.878981680274269,1.19989137431209
North East and Yorkshire,2020-08-09,1.01805713296862,0.879009006649959,1.19993086268893
North East and Yorkshire,2020-08-08,1.0180801796383,0.879037096818348,1.19996880334068
North East and Yorkshire,2020-08-07,1.01810314046991,0.879065974462181,1.20000521237901
North East and Yorkshire,2020-08-06,1.01812602488497,0.879095659945869,1.20004014413307
North East and Yorkshire,2020-08-05,1.0181488130344,0.879126155477582,1.20007389601579
North East and Yorkshire,2020-08-04,1.01817143694452,0.879157439954036,1.20010706353945
North East and Yorkshire,2020-08-03,0.942843224761377,0.796351064925063,1.09850457598022
North East and Yorkshire,2020-08-02,0.942871370623721,0.796365311689025,1.09854021878621
North East and Yorkshire,2020-08-01,0.942899869758427,0.796380244035367,1.09857513592252
North East and Yorkshire,2020-07-31,0.942921680567269,0.79639589909092,1.09860932498245
North East and Yorkshire,2020-07-30,0.942943366847065,0.796412302020527,1.09864280528075
North East and Yorkshire,2020-07-29,0.942965457770234,0.796429437582171,1.09867569521336
North East and Yorkshire,2020-07-28,0.942988273379994,0.796447247483086,1.09870823018618
North East and Yorkshire,2020-07-27,0.888613019502541,0.782639628354911,1.12432619398752
North East and Yorkshire,2020-07-26,0.888636824454732,0.78265471074945,1.12435861831403
North East and Yorkshire,2020-07-25,0.888661238387816,0.782670560961622,1.12439021531182
North East and Yorkshire,2020-07-24,0.888686279567627,0.782687224091551,1.12442095047266
North East and Yorkshire,2020-07-23,0.888711962884794,0.78270471988125,1.12445083753009
North East and Yorkshire,2020-07-22,0.888738286296917,0.782722994482736,1.1244802074643
North East and Yorkshire,2020-07-21,0.888765227458593,0.782741920124509,1.12450979596336
North East and Yorkshire,2020-07-20,0.917479266352616,0.81275774484364,1.06887961852461
North East and Yorkshire,2020-07-19,0.917508829124243,0.812779146748224,1.06891810473614
North East and Yorkshire,2020-07-18,0.917538925570261,0.812801507883281,1.06895603181142
North East and Yorkshire,2020-07-17,0.917569559639654,0.812824885596266,1.06899336032764
North East and Yorkshire,2020-07-16,0.917600744958169,0.812849316218826,1.06903010300838
North East and Yorkshire,2020-07-15,0.917632532559202,0.812874732168018,1.06906655006433
North East and Yorkshire,2020-07-14,0.917665016637217,0.812900938495526,1.06910333363265
North East and Yorkshire,2020-07-13,0.860382348924876,0.76742725063755,0.965643851732012
North East and Yorkshire,2020-07-12,0.86041265488194,0.767453002299586,0.965681445199037
North East and Yorkshire,2020-07-11,0.86044389909003,0.767480200857531,0.965719297676149
North East and Yorkshire,2020-07-10,0.860476098937905,0.76750893782487,0.965757341276123
North East and Yorkshire,2020-07-09,0.860509304124279,0.767539278238013,0.965795602642981
North East and Yorkshire,2020-07-08,0.860543665889862,0.76757119126981,0.965834552266625
North East and Yorkshire,2020-07-07,0.860579444729364,0.76760454110193,0.965875203350781
North East and Yorkshire,2020-07-06,0.801282914146378,0.701536328250838,0.917156279523829
North East and Yorkshire,2020-07-05,0.801314831677146,0.70155888825363,0.917195807388698
North East and Yorkshire,2020-07-04,0.801348218439496,0.701583170579297,0.917236065575442
North East and Yorkshire,2020-07-03,0.801383136091705,0.701609306878605,0.917277066167297
North East and Yorkshire,2020-07-02,0.801419656910545,0.701637437553235,0.917318824879208
North East and Yorkshire,2020-07-01,0.801457894131986,0.701667709457107,0.917361365561423
North East and Yorkshire,2020-06-30,0.801498012714671,0.701700275550407,0.917404720105305
North East and Yorkshire,2020-06-29,0.802527101917992,0.680030382734409,0.946053420413621
North East and Yorkshire,2020-06-28,0.802579866834144,0.680061708557407,0.946124708260255
North East and Yorkshire,2020-06-27,0.802635070377472,0.680095639314545,0.946196771847324
North East and Yorkshire,2020-06-26,0.802692810861065,0.680132411919644,0.94626952957455
North East and Yorkshire,2020-06-25,0.802753227228137,0.680172212863175,0.946343074025872
North East and Yorkshire,2020-06-24,0.802816583390179,0.680215021821919,0.94641813360734
North East and Yorkshire,2020-06-23,0.802883281901486,0.68026058153394,0.946496148103655
North East and Yorkshire,2020-06-22,0.770170348170589,0.703089712070838,0.867258788918017
North East and Yorkshire,2020-06-21,0.770229964424697,0.703130078614639,0.867343868137124
North East and Yorkshire,2020-06-20,0.770292913466865,0.703173406282061,0.867431510647147
North East and Yorkshire,2020-06-19,0.770361761765805,0.703219916228396,0.867521807584969
North East and Yorkshire,2020-06-18,0.77044595411617,0.703269820899018,0.867614811570452
North East and Yorkshire,2020-06-17,0.770534862200354,0.703323281645462,0.86771044603805
North East and Yorkshire,2020-06-16,0.770628773549509,0.703380405553223,0.867808499908069
North East and Yorkshire,2020-06-15,0.774740735906039,0.668442164388767,0.910564721255761
North East and Yorkshire,2020-06-14,0.774834767473798,0.668494431133091,0.910679996871638
North East and Yorkshire,2020-06-13,0.774934026828331,0.66855127875429,0.910797523503094
North East and Yorkshire,2020-06-12,0.775038876767322,0.668613166155106,0.910917216625346
North East and Yorkshire,2020-06-11,0.775149522878144,0.668680380433892,0.911039209023627
North East and Yorkshire,2020-06-10,0.77526555293427,0.668752574866799,0.911164515995844
North East and Yorkshire,2020-06-09,0.775384162071728,0.668828685869153,0.91129518543536
North East and Yorkshire,2020-06-08,0.781626808660103,0.682612608422301,0.868621262147258
North East and Yorkshire,2020-06-07,0.781730418996584,0.682713111010524,0.868803316088636
North East and Yorkshire,2020-06-06,0.781839553948656,0.682822001156273,0.868990824953083
North East and Yorkshire,2020-06-05,0.781954593168103,0.68294013136821,0.869184035107179
North East and Yorkshire,2020-06-04,0.78207572937435,0.683067895077595,0.869382994093445
North East and Yorkshire,2020-06-03,0.782202418307527,0.68320404386988,0.869587026904511
North East and Yorkshire,2020-06-02,0.782333270449828,0.683345498580368,0.869795798704998
North East and Yorkshire,2020-06-01,0.899308137546455,0.821636601214887,0.99173211798872
North East and Yorkshire,2020-05-31,0.899463591421617,0.821796678818696,0.992039337254915
North East and Yorkshire,2020-05-30,0.899622523117352,0.821963384298855,0.992347012284575
North East and Yorkshire,2020-05-29,0.899784646154576,0.822137007683375,0.992654765001942
North East and Yorkshire,2020-05-28,0.899950136947127,0.822317789048454,0.992962683171422
North East and Yorkshire,2020-05-27,0.900121525246743,0.822505781710073,0.993273111919459
North East and Yorkshire,2020-05-26,0.90030437018712,0.822700837212531,0.993591139724711
North East and Yorkshire,2020-05-25,0.834943203876506,0.692649044856124,0.933740252841181
North East and Yorkshire,2020-05-24,0.835136552362561,0.692778501917234,0.934088208627491
North East and Yorkshire,2020-05-23,0.835337229967488,0.692918091599547,0.934441133199105
North East and Yorkshire,2020-05-22,0.835568221977299,0.693068736280338,0.934798777649428
North East and Yorkshire,2020-05-21,0.835847642242511,0.693230674233439,0.935161436744778
North East and Yorkshire,2020-05-20,0.836138003797982,0.693402132188899,0.935531511463637
North East and Yorkshire,2020-05-19,0.836440193598188,0.693579284948414,0.935913811494521
North East and Yorkshire,2020-05-18,0.854588538104131,0.778553429283904,0.948975400173467
North East and Yorkshire,2020-05-17,0.854923208554072,0.778810859117892,0.94931485825689
North East and Yorkshire,2020-05-16,0.855269740056183,0.779081265660494,0.949657947908574
North East and Yorkshire,2020-05-15,0.8556273495867,0.779365281444428,0.950004235718022
North East and Yorkshire,2020-05-14,0.855996702134511,0.779663628335231,0.950354035470499
North East and Yorkshire,2020-05-13,0.856379921924022,0.779977209720737,0.950710724425895
North East and Yorkshire,2020-05-12,0.856696809941551,0.780307110877683,0.951081249212326
North East and Yorkshire,2020-05-11,0.784687245017267,0.753928710115148,0.830804179711736
North East and Yorkshire,2020-05-10,0.785080462199927,0.754273598818076,0.831157828360738
North East and Yorkshire,2020-05-09,0.785494688769151,0.754640266423837,0.831525710034984
North East and Yorkshire,2020-05-08,0.785931567053842,0.754966514855485,0.831908488009467
North East and Yorkshire,2020-05-07,0.786319905777046,0.755298902716062,0.832306552228392
North East and Yorkshire,2020-05-06,0.786738888418883,0.755677711338868,0.832719308772442
North East and Yorkshire,2020-05-05,0.787228924749039,0.756095987282919,0.833145076145333
North East and Yorkshire,2020-05-04,0.917848016521442,0.823759502085818,1.02286510090175
North East and Yorkshire,2020-05-03,0.918434255683208,0.824165954804817,1.02360310404439
North East and Yorkshire,2020-05-02,0.919031077165449,0.824588869456353,1.0243311045799
North East and Yorkshire,2020-05-01,0.919692048415944,0.825029046299056,1.02505477404769
North East and Yorkshire,2020-04-30,0.92037107799201,0.825535363850709,1.02577430448497
North East and Yorkshire,2020-04-29,0.921003420488628,0.826067736891994,1.02649423469309
North East and Yorkshire,2020-04-28,0.921616377723117,0.826617371878227,1.02722418208999
North East and Yorkshire,2020-04-27,0.919176622472124,0.862453332498891,0.976899298984097
North East and Yorkshire,2020-04-26,0.919805003024597,0.862860968550722,0.977681795433564
North East and Yorkshire,2020-04-25,0.920422207965428,0.863281036304919,0.978472317677549
North East and Yorkshire,2020-04-24,0.921049465170817,0.863713482672814,0.979270334516811
North East and Yorkshire,2020-04-23,0.921687577718602,0.864159213044396,0.980071387407895
North East and Yorkshire,2020-04-22,0.9223409704853,0.864718432511628,0.980884675512131
North East and Yorkshire,2020-04-21,0.923017914751387,0.865339974182249,0.981783263750017
North East and Yorkshire,2020-04-20,0.804131343704556,0.72956237375382,0.890972821132737
North East and Yorkshire,2020-04-19,0.804756567048575,0.730050935025153,0.891744234886585
North East and Yorkshire,2020-04-18,0.805317543942104,0.730571707939198,0.892534993398857
North East and Yorkshire,2020-04-17,0.80590470205165,0.73112685061193,0.893344702096975
North East and Yorkshire,2020-04-16,0.806584821349012,0.731718223609786,0.894174051189426
North East and Yorkshire,2020-04-15,0.807398196404859,0.732346594766364,0.895028765839439
North East and Yorkshire,2020-04-14,0.808312411056738,0.733011563976263,0.895920800365249
North East and Yorkshire,2020-04-13,0.779891429328214,0.709231182996267,0.831329333659097
North East and Yorkshire,2020-04-12,0.780687697988239,0.709923594589005,0.83222841749575
North East and Yorkshire,2020-04-11,0.781634739114419,0.710667057159917,0.833164088772208
North East and Yorkshire,2020-04-10,0.782588182026355,0.711465335582589,0.834158721260046
North East and Yorkshire,2020-04-09,0.783464269930052,0.712322087748616,0.835262388814778
North East and Yorkshire,2020-04-08,0.784418735924255,0.713233692284121,0.836422679481577
North East and Yorkshire,2020-04-07,0.78548280937218,0.714205981255171,0.83767187067645
North East and Yorkshire,2020-04-06,0.685595992269304,0.626365404868465,0.745322917139059
North East and Yorkshire,2020-04-05,0.68643218607685,0.627183162748211,0.746448492114687
North East and Yorkshire,2020-04-04,0.687361312894135,0.628083757133992,0.747646886149449
North East and Yorkshire,2020-04-03,0.688380289879366,0.629075828350436,0.748922684762037
North East and Yorkshire,2020-04-02,0.689457578914939,0.630166658130357,0.750280588185851
North East and Yorkshire,2020-04-01,0.690678463403748,0.631358072004113,0.751725506546923
North East and Yorkshire,2020-03-31,0.692117736200514,0.632624448652034,0.753261504626452
North East and Yorkshire,2020-03-30,0.720310856925351,0.620440102678144,0.807732978885181
North East and Yorkshire,2020-03-29,0.7221746980961,0.621841218447732,0.80971956721361
North East and Yorkshire,2020-03-28,0.724250632048844,0.623369314991138,0.811814483113721
North East and Yorkshire,2020-03-27,0.726653171750614,0.625036162587837,0.81403785209311
North East and Yorkshire,2020-03-26,0.72933099104743,0.626845116109024,0.816360124420717
North East and Yorkshire,2020-03-25,0.731871391088958,0.628627814580666,0.818600491235637
North East and Yorkshire,2020-03-24,0.734082135522635,0.630108855833469,0.820451475810224
North East and Yorkshire,2020-03-23,3.04662894036714,2.75097474007528,3.47829303287099
North East and Yorkshire,2020-03-22,3.0714564500871,2.76816535949397,3.50200058831117
North East and Yorkshire,2020-03-21,3.08940622959622,2.78232847526621,3.52123101740397
North East and Yorkshire,2020-03-20,3.10357500945987,2.79355141242196,3.53640555300172
North East and Yorkshire,2020-03-19,3.11486964866985,2.80203468803284,3.54781778244476
North East and Yorkshire,2020-03-18,3.12414097930299,2.80866141766593,3.55638463873912
North East and Yorkshire,2020-03-17,3.13099231620842,2.8138312967643,3.56280662871811
North East and Yorkshire,2020-03-16,3.13687479717276,2.81786059140824,3.56761575786161
North East and Yorkshire,2020-03-15,3.14114770578872,2.82100200651507,3.57121429312615
North East and Yorkshire,2020-03-14,3.14402500752061,2.8235152262836,3.57390541258329
North East and Yorkshire,2020-03-13,3.14579498620884,2.82547002882385,3.57591706084664
North East and Yorkshire,2020-03-12,3.14708936680119,2.82698991455203,3.57742030960793
North East and Yorkshire,2020-03-11,3.14826085399779,2.82817129883242,3.5785433754439
North East and Yorkshire,2020-03-10,3.14917476413926,2.82908936107928,3.57938225943922
North East and Yorkshire,2020-03-09,3.14987229900391,2.82980172118077,3.58000878810496
North East and Yorkshire,2020-03-08,3.15040462097573,2.83034885214959,3.58047277115233
North East and Yorkshire,2020-03-07,3.1508108228278,2.83077382757571,3.58080718858137
North East and Yorkshire,2020-03-06,3.15112076334746,2.831103893475,3.58105646339616
North East and Yorkshire,2020-03-05,3.15135724167036,2.8313602295965,3.58124226534951
North East and Yorkshire,2020-03-04,3.15153766247678,2.83155929577624,3.58138075235293
North East and Yorkshire,2020-03-03,3.15167531006886,2.83171388118605,3.58148397095669
North East and Yorkshire,2020-03-02,3.15178032249672,2.83183392135952,3.58156090165171
North East and Yorkshire,2020-03-01,3.15186043594586,2.83192713398147,3.58161823877602
North East and Yorkshire,2020-02-29,3.15192155333439,2.83199977976682,3.58166097224437
North East and Yorkshire,2020-02-28,3.15196817849208,2.83206240082011,3.58169282136275
North East and Yorkshire,2020-02-27,3.15200374760641,2.8321110590454,3.58171655828197
North East and Yorkshire,2020-02-26,3.15203088220993,2.83214886740191,3.58173424915273
North East and Yorkshire,2020-02-25,3.15205158232089,2.83217824495787,3.58174743394285
North East and Yorkshire,2020-02-24,3.15206737386494,2.83220107168189,3.58175726047148
North East and Yorkshire,2020-02-23,3.15207942088002,2.83221880848638,3.5817645841196
North East and Yorkshire,2020-02-22,3.15208861076707,2.83223258975886,3.58177004201413
North East and Yorkshire,2020-02-21,3.15209562038726,2.83224329627622,3.581774109083
North East and Yorkshire,2020-02-20,3.15210096883879,2.83225161595035,3.58177714106115
North East and Yorkshire,2020-02-19,3.15210505445052,2.83225808798177,3.58177940414938
North East and Yorkshire,2020-02-18,3.15210816999717,2.83226311644429,3.5817810896501
North East and Yorkshire,2020-02-17,3.1521105195746,2.83226698523585,3.58178232883074
North West,2020-11-08,1.11445412750691,1.02958797845372,1.20029139714116
North West,2020-11-07,1.11823125703831,1.03158329028567,1.20489734422326
North West,2020-11-06,1.12157261521257,1.03355271635024,1.20909464912013
North West,2020-11-05,1.12458824738831,1.03541093413724,1.21308964276438
North West,2020-11-04,1.12813614842848,1.03708197240034,1.21693615669453
North West,2020-11-03,1.1313613565194,1.03880176526255,1.22076265034003
North West,2020-11-02,0.905034957328378,0.828274495898507,0.974951409366181
North West,2020-11-01,0.907021992950602,0.829394616926053,0.978105707686336
North West,2020-10-31,0.90909351183119,0.830560825218096,0.980795988833409
North West,2020-10-30,0.911178182286309,0.831774607572601,0.984258612971284
North West,2020-10-29,0.913469803684807,0.833037543688641,0.98769978474085
North West,2020-10-28,0.915541261664034,0.834351524155165,0.990603012883569
North West,2020-10-27,0.917949111387722,0.83571875789362,0.993686831938511
North West,2020-10-26,0.916493490890241,0.833583108769257,0.992382303593244
North West,2020-10-25,0.918977699288363,0.835046673646709,0.995204835608766
North West,2020-10-24,0.921483436569764,0.836568953601895,0.997781097674459
North West,2020-10-23,0.923760340676532,0.838153609131147,1.00042494320091
North West,2020-10-22,0.926087611837897,0.839991072013668,1.00381642530636
North West,2020-10-21,0.928425533356161,0.841997763385495,1.0072759219346
North West,2020-10-20,0.930700908544672,0.84398687852662,1.01088645260234
North West,2020-10-19,1.11676806278003,1.01511530971534,1.21188101391986
North West,2020-10-18,1.12071194671096,1.01817037489663,1.21645796928669
North West,2020-10-17,1.12496778234426,1.02122505665617,1.22089498613281
North West,2020-10-16,1.12954019940886,1.02428213829104,1.22520795511359
North West,2020-10-15,1.13343596668864,1.02762926141098,1.2294625848982
North West,2020-10-14,1.1376798595515,1.03116695272439,1.23444145503451
North West,2020-10-13,1.14157255525981,1.03453088973995,1.23953076239013
North West,2020-10-12,1.21130819428988,1.07023784999659,1.36511399145331
North West,2020-10-11,1.2152687780573,1.07301965424898,1.36980267286924
North West,2020-10-10,1.21957996590101,1.07576794118098,1.3737135125146
North West,2020-10-09,1.22297747118051,1.07849131635988,1.37737828602691
North West,2020-10-08,1.22631837147553,1.08161553790083,1.38081005378989
North West,2020-10-07,1.22966796264266,1.08472830926967,1.38403836582161
North West,2020-10-06,1.23296339917057,1.08777496590539,1.38735524091172
North West,2020-10-05,1.34625802531087,1.18973125570479,1.52262201618538
North West,2020-10-04,1.34927601103364,1.19240008626054,1.52754880680983
North West,2020-10-03,1.35251931797206,1.19506620363461,1.53204531897692
North West,2020-10-02,1.35522813702559,1.198178334356,1.53613909882057
North West,2020-10-01,1.35815872201764,1.20096787087458,1.53985837932051
North West,2020-09-30,1.36088940306122,1.20331122861167,1.54325526854401
North West,2020-09-29,1.36315155164941,1.20538121779779,1.5464131370793
North West,2020-09-28,1.41145849023187,1.25473769436061,1.61360845136833
North West,2020-09-27,1.4132267761129,1.25665832233556,1.61726072043292
North West,2020-09-26,1.41515949322155,1.25848841916842,1.62054554520877
North West,2020-09-25,1.4169860727089,1.26023316601001,1.62318136288842
North West,2020-09-24,1.4187956528669,1.26189584634357,1.62530950496718
North West,2020-09-23,1.42046475590545,1.26346974222798,1.62725898510539
North West,2020-09-22,1.42198283966886,1.26493686166028,1.62903392832269
North West,2020-09-21,1.51319493219967,1.31659612127834,1.72307071203043
North West,2020-09-20,1.51440425419072,1.31770857950605,1.72446798160981
North West,2020-09-19,1.5155566993892,1.31875691330486,1.72570584865375
North West,2020-09-18,1.51670958025125,1.31974510651738,1.72680086812505
North West,2020-09-17,1.51803697696922,1.32067588242677,1.72776836650023
North West,2020-09-16,1.51924590748422,1.3215472763114,1.72862671519257
North West,2020-09-15,1.52006636062774,1.32235258560474,1.72939820931931
North West,2020-09-14,1.51231175629159,1.29329818642223,1.76244487638048
North West,2020-09-13,1.51291453115171,1.29376492935707,1.76333252241418
North West,2020-09-12,1.51346183393851,1.29422680448004,1.76411090455954
North West,2020-09-11,1.51395757414776,1.29466145505285,1.76479164733524
North West,2020-09-10,1.51440562011747,1.29507029450742,1.76538519816571
North West,2020-09-09,1.51477019723945,1.2954549081281,1.76590737401151
North West,2020-09-08,1.51511125982583,1.29581697457473,1.76638162962533
North West,2020-09-07,1.36266472354452,1.14770550800829,1.59106533727151
North West,2020-09-06,1.3629350913338,1.14792579684481,1.59146126106759
North West,2020-09-05,1.36322047125319,1.14813964596093,1.59181854516326
North West,2020-09-04,1.36346927925277,1.14834729076009,1.59214058895168
North West,2020-09-03,1.36368185888834,1.14854886921658,1.59243063719785
North West,2020-09-02,1.36388065721152,1.14874409292945,1.59269325179435
North West,2020-09-01,1.3640686960909,1.14893220544003,1.59293467726793
North West,2020-08-31,1.28908693995351,1.1227527630203,1.47576959865618
North West,2020-08-30,1.28925461481209,1.12288983474958,1.475925726105
North West,2020-08-29,1.28941329084099,1.12302363721518,1.47606901413096
North West,2020-08-28,1.28956325879421,1.12315429855013,1.476200233047
North West,2020-08-27,1.28970394196247,1.12328185661354,1.47632024478855
North West,2020-08-26,1.28983077451484,1.1234060138559,1.47643127661496
North West,2020-08-25,1.28995282196675,1.1235261229659,1.47653727669842
North West,2020-08-24,1.15586132674872,1.01710885841429,1.30560624287621
North West,2020-08-23,1.15595267804794,1.01717686136448,1.30574056467098
North West,2020-08-22,1.15604115899741,1.01724459829469,1.30586724880743
North West,2020-08-21,1.15612676236133,1.01731199740737,1.30598663152124
North West,2020-08-20,1.15620955761696,1.01737909422078,1.30609909111183
North West,2020-08-19,1.15629015284779,1.01744638424506,1.30620549612872
North West,2020-08-18,1.15636983645562,1.01751489549909,1.30630733699771
North West,2020-08-17,1.08759475249428,0.8983899551014,1.27712638216434
North West,2020-08-16,1.0876838555881,0.898425379659199,1.27726251537842
North West,2020-08-15,1.08777133534452,0.898461601590628,1.27739169342797
North West,2020-08-14,1.08785719068805,0.898498596735139,1.27751409981804
North West,2020-08-13,1.08794144515073,0.898536408298532,1.27763011013123
North West,2020-08-12,1.08802428899664,0.898575367661049,1.27774102007671
